imageName X Y Z Omega Phi Kappa
S0074.JPG 717261.194451 1605640.996811 183.899584 0.465284 -1.433695 45.082572
S0075.JPG 717274.099199 1605619.701095 183.439641 -0.719750 -3.409297 44.753288
S0076.JPG 717286.995030 1605598.293203 183.821415 -1.100787 -3.457538 46.906370
S0077.JPG 717300.011728 1605577.040157 184.263306 -1.315010 -2.393844 45.869343
S0078.JPG 717313.255405 1605555.815253 184.648002 -0.234079 -2.052529 49.849237
S0079.JPG 717326.922595 1605534.912518 184.461312 -0.021344 -2.886552 50.586146
S0080.JPG 717340.812076 1605514.045296 184.529520 0.925831 -4.323851 49.993258
S0081.JPG 717354.556144 1605493.087068 184.804264 0.198650 -3.113796 49.775914
S0082.JPG 717368.201644 1605471.979708 184.589647 -0.314949 -2.163508 49.908453
S0083.JPG 717382.210081 1605451.190123 184.540258 1.621862 -3.928270 50.010981
S0084.JPG 717395.799539 1605430.250134 184.623354 1.225916 -3.675484 49.059395
S0085.JPG 717409.083984 1605409.142527 184.637663 0.616232 -2.636742 47.758070
S0086.JPG 717421.029479 1605390.599789 184.719816 0.538334 -1.810988 49.120189
S0087.JPG 717448.188508 1605398.458286 184.196247 0.189447 2.105759 -156.398210
S0088.JPG 717434.275666 1605419.050685 184.184524 -0.604194 2.173677 -155.530084
S0089.JPG 717419.995344 1605439.527819 183.866256 1.121499 3.783659 -159.598504
S0090.JPG 717406.372006 1605460.492069 183.816818 2.139572 3.323019 -159.320252
S0091.JPG 717392.701024 1605481.570089 184.013152 2.112061 3.152238 -158.366212
S0092.JPG 717379.021347 1605502.526570 184.444446 1.505483 3.187635 -159.559040
S0093.JPG 717365.439250 1605523.471156 184.338376 1.760217 3.770996 -158.984457
S0094.JPG 717352.017493 1605544.432470 184.182211 1.551661 3.845229 -159.113014
S0095.JPG 717338.722007 1605565.722188 184.586406 1.801073 3.244198 -160.329379
S0096.JPG 717325.633028 1605586.845742 184.665909 0.893015 2.263162 -158.776539
S0097.JPG 717312.434284 1605608.164940 184.203534 2.300466 2.953720 -161.354095
S0098.JPG 717299.407945 1605629.585552 184.158226 3.019478 1.488958 -159.607840
S0099.JPG 717286.146937 1605650.522675 184.117292 2.522281 3.516843 -158.805886
S0100.JPG 717272.835001 1605671.788094 183.993545 2.951776 3.450986 -160.897627
S0101.JPG 717259.756053 1605692.788209 184.386870 2.914031 2.874316 -159.072648
S0102.JPG 717246.355900 1605713.779396 184.359917 2.773658 3.256567 -159.272718
S0103.JPG 717232.957953 1605734.894360 184.279323 2.790448 3.862344 -158.301661
S0104.JPG 717219.628079 1605756.084102 184.228536 3.312895 3.224919 -158.834068
S0105.JPG 717206.422200 1605777.143320 184.966771 1.193940 2.499469 -159.185754
S0106.JPG 717193.172831 1605798.369962 184.832696 1.416946 2.306861 -160.955148
S0107.JPG 717179.709075 1605819.740560 184.657032 1.967608 2.812306 -159.487254
S0108.JPG 717166.316257 1605840.498259 184.445922 1.550863 3.450947 -160.827560
S0109.JPG 717153.264721 1605862.122975 184.346939 1.536549 1.889633 -158.835997
S0110.JPG 717139.829435 1605882.988446 184.263300 1.883530 2.581160 -160.209306
S0111.JPG 717126.233542 1605904.199355 184.300497 1.450336 2.296593 -157.517296
S0112.JPG 717112.516465 1605925.020876 184.281558 1.895617 3.888508 -159.170454
S0113.JPG 717098.890045 1605946.158441 184.509246 2.497759 3.445750 -158.981868
S0114.JPG 717085.297809 1605967.024016 184.702102 1.589518 3.521401 -159.589228
S0115.JPG 717071.454793 1605987.885911 184.700098 1.538010 3.710002 -160.711355
S0116.JPG 717057.940313 1606008.944246 184.674025 1.175832 3.495310 -159.983913
S0117.JPG 717044.437408 1606029.698501 184.718116 0.912691 3.501627 -159.875326
S0118.JPG 717031.036961 1606051.424516 185.136029 -0.899180 1.312731 -161.981063
S0119.JPG 717017.925852 1606072.399071 184.877896 -0.367672 0.556794 -156.616810
S0120.JPG 717004.459313 1606093.795193 184.185501 0.088251 2.663135 -157.926097
S0121.JPG 716991.223184 1606114.929934 184.214443 -0.495806 1.841937 -155.707444
S0122.JPG 716978.034192 1606136.122392 184.257558 0.493651 1.425895 -156.539084
S0123.JPG 716965.004951 1606156.963348 184.434551 0.443755 1.106195 -156.850945
S0124.JPG 716951.784778 1606178.393046 184.511797 -0.483356 1.380461 -155.914246
S0125.JPG 716938.092883 1606199.229414 184.413510 0.400834 1.864704 -158.963419
S0126.JPG 716924.635084 1606220.499411 184.589665 -0.461918 1.270115 -157.789234
S0127.JPG 716911.162228 1606241.395992 184.527528 -1.542261 1.883309 -160.169684
S0128.JPG 716897.757639 1606262.578610 183.931649 0.331709 1.319381 -160.082442
S0129.JPG 716917.652522 1606288.370448 184.758137 0.259013 -1.640723 42.309600
S0130.JPG 716930.519982 1606266.932882 185.265970 1.683834 -0.159557 43.761581
S0131.JPG 716943.783388 1606245.558754 184.697449 1.058983 -1.419741 44.084559
S0132.JPG 716956.789476 1606224.524209 184.490388 0.357392 -1.073790 46.063352
S0133.JPG 716969.974110 1606203.165533 184.326297 0.841385 -1.949470 46.597274
S0134.JPG 716983.196008 1606181.774163 184.363462 0.058174 -1.698937 46.224901
S0135.JPG 716996.270658 1606160.751638 184.881992 0.563826 -0.537328 42.562553
S0136.JPG 717009.747279 1606139.840277 185.424069 1.768046 0.750048 44.275599
S0137.JPG 717023.053760 1606118.927838 185.216556 2.010754 0.046115 44.417849
S0138.JPG 717036.197576 1606097.874739 183.872315 -0.257877 -1.273853 45.234105
S0139.JPG 717049.088314 1606076.596451 182.881572 -2.576723 -4.672414 47.025260
S0140.JPG 717062.593496 1606055.065319 183.040609 -4.553251 -4.788228 47.817146
S0141.JPG 717076.510783 1606034.451631 183.915597 -1.319903 -5.331308 52.640005
S0142.JPG 717091.131903 1606013.818102 184.732266 -0.797050 -4.768796 52.266282
S0143.JPG 717105.740614 1605993.640248 185.293973 0.956078 -4.497227 52.439133
