filename,bandname,wavelength,time,sunsensor_sun_angle_degree,sunsensor_nadir_angle_degree,sun_irradiance
S0031.JPG,Blue,470.000000,1388535437.000000,,,
S0032.JPG,Red,660.000000,1388535438.000000,,,
S0032.JPG,Green,550.000000,1388535438.000000,,,
S0032.JPG,Blue,470.000000,1388535438.000000,,,
S0033.JPG,Red,660.000000,1388535439.000000,,,
S0033.JPG,Green,550.000000,1388535439.000000,,,
S0033.JPG,Blue,470.000000,1388535439.000000,,,
S0034.JPG,Red,660.000000,1388535440.000000,,,
S0034.JPG,Green,550.000000,1388535440.000000,,,
S0034.JPG,Blue,470.000000,1388535440.000000,,,
S0035.JPG,Red,660.000000,1388535441.000000,,,
S0035.JPG,Green,550.000000,1388535441.000000,,,
S0035.JPG,Blue,470.000000,1388535441.000000,,,
S0036.JPG,Red,660.000000,1388535442.000000,,,
S0036.JPG,Green,550.000000,1388535442.000000,,,
S0036.JPG,Blue,470.000000,1388535442.000000,,,
S0037.JPG,Red,660.000000,1388535443.000000,,,
S0037.JPG,Green,550.000000,1388535443.000000,,,
S0037.JPG,Blue,470.000000,1388535443.000000,,,
S0038.JPG,Red,660.000000,1388535444.000000,,,
S0038.JPG,Green,550.000000,1388535444.000000,,,
S0038.JPG,Blue,470.000000,1388535444.000000,,,
S0039.JPG,Red,660.000000,1388535445.000000,,,
S0039.JPG,Green,550.000000,1388535445.000000,,,
S0039.JPG,Blue,470.000000,1388535445.000000,,,
S0040.JPG,Red,660.000000,1388535446.000000,,,
S0040.JPG,Green,550.000000,1388535446.000000,,,
S0040.JPG,Blue,470.000000,1388535446.000000,,,
S0041.JPG,Red,660.000000,1388535447.000000,,,
S0041.JPG,Green,550.000000,1388535447.000000,,,
S0041.JPG,Blue,470.000000,1388535447.000000,,,
S0042.JPG,Red,660.000000,1388535448.000000,,,
S0042.JPG,Green,550.000000,1388535448.000000,,,
S0042.JPG,Blue,470.000000,1388535448.000000,,,
S0043.JPG,Red,660.000000,1388535449.000000,,,
S0043.JPG,Green,550.000000,1388535449.000000,,,
S0043.JPG,Blue,470.000000,1388535449.000000,,,
S0044.JPG,Red,660.000000,1388535450.000000,,,
S0044.JPG,Green,550.000000,1388535450.000000,,,
S0044.JPG,Blue,470.000000,1388535450.000000,,,
S0045.JPG,Red,660.000000,1388535451.000000,,,
S0045.JPG,Green,550.000000,1388535451.000000,,,
S0045.JPG,Blue,470.000000,1388535451.000000,,,
S0046.JPG,Red,660.000000,1388535452.000000,,,
S0046.JPG,Green,550.000000,1388535452.000000,,,
S0046.JPG,Blue,470.000000,1388535452.000000,,,
S0047.JPG,Red,660.000000,1388535453.000000,,,
S0047.JPG,Green,550.000000,1388535453.000000,,,
S0047.JPG,Blue,470.000000,1388535453.000000,,,
S0048.JPG,Red,660.000000,1388535454.000000,,,
S0048.JPG,Green,550.000000,1388535454.000000,,,
S0048.JPG,Blue,470.000000,1388535454.000000,,,
S0049.JPG,Red,660.000000,1388535455.000000,,,
S0049.JPG,Green,550.000000,1388535455.000000,,,
S0049.JPG,Blue,470.000000,1388535455.000000,,,
S0050.JPG,Red,660.000000,1388535456.000000,,,
S0050.JPG,Green,550.000000,1388535456.000000,,,
S0050.JPG,Blue,470.000000,1388535456.000000,,,
S0051.JPG,Red,660.000000,1388535457.000000,,,
S0051.JPG,Green,550.000000,1388535457.000000,,,
S0051.JPG,Blue,470.000000,1388535457.000000,,,
S0052.JPG,Red,660.000000,1388535458.000000,,,
S0052.JPG,Green,550.000000,1388535458.000000,,,
S0052.JPG,Blue,470.000000,1388535458.000000,,,
S0053.JPG,Red,660.000000,1388535459.000000,,,
S0053.JPG,Green,550.000000,1388535459.000000,,,
S0053.JPG,Blue,470.000000,1388535459.000000,,,
S0054.JPG,Red,660.000000,1388535460.000000,,,
S0054.JPG,Green,550.000000,1388535460.000000,,,
S0054.JPG,Blue,470.000000,1388535460.000000,,,
S0055.JPG,Red,660.000000,1388535461.000000,,,
S0055.JPG,Green,550.000000,1388535461.000000,,,
S0055.JPG,Blue,470.000000,1388535461.000000,,,
S0056.JPG,Red,660.000000,1388535462.000000,,,
S0056.JPG,Green,550.000000,1388535462.000000,,,
S0056.JPG,Blue,470.000000,1388535462.000000,,,
S0057.JPG,Red,660.000000,1388535463.000000,,,
S0057.JPG,Green,550.000000,1388535463.000000,,,
S0057.JPG,Blue,470.000000,1388535463.000000,,,
S0058.JPG,Red,660.000000,1388535464.000000,,,
S0058.JPG,Green,550.000000,1388535464.000000,,,
S0058.JPG,Blue,470.000000,1388535464.000000,,,
S0059.JPG,Red,660.000000,1388535465.000000,,,
S0059.JPG,Green,550.000000,1388535465.000000,,,
S0059.JPG,Blue,470.000000,1388535465.000000,,,
S0060.JPG,Red,660.000000,1388535466.000000,,,
S0060.JPG,Green,550.000000,1388535466.000000,,,
S0060.JPG,Blue,470.000000,1388535466.000000,,,
S0061.JPG,Red,660.000000,1388535467.000000,,,
S0061.JPG,Green,550.000000,1388535467.000000,,,
S0061.JPG,Blue,470.000000,1388535467.000000,,,
S0062.JPG,Red,660.000000,1388535468.000000,,,
S0062.JPG,Green,550.000000,1388535468.000000,,,
S0062.JPG,Blue,470.000000,1388535468.000000,,,
S0063.JPG,Red,660.000000,1388535469.000000,,,
S0063.JPG,Green,550.000000,1388535469.000000,,,
S0063.JPG,Blue,470.000000,1388535469.000000,,,
S0064.JPG,Red,660.000000,1388535470.000000,,,
S0064.JPG,Green,550.000000,1388535470.000000,,,
S0064.JPG,Blue,470.000000,1388535470.000000,,,
S0065.JPG,Red,660.000000,1388535471.000000,,,
S0065.JPG,Green,550.000000,1388535471.000000,,,
S0065.JPG,Blue,470.000000,1388535471.000000,,,
S0066.JPG,Red,660.000000,1388535472.000000,,,
S0066.JPG,Green,550.000000,1388535472.000000,,,
S0066.JPG,Blue,470.000000,1388535472.000000,,,
S0067.JPG,Red,660.000000,1388535473.000000,,,
S0067.JPG,Green,550.000000,1388535473.000000,,,
S0067.JPG,Blue,470.000000,1388535473.000000,,,
S0068.JPG,Red,660.000000,1388535474.000000,,,
S0068.JPG,Green,550.000000,1388535474.000000,,,
S0068.JPG,Blue,470.000000,1388535474.000000,,,
S0069.JPG,Red,660.000000,1388535475.000000,,,
S0069.JPG,Green,550.000000,1388535475.000000,,,
S0069.JPG,Blue,470.000000,1388535475.000000,,,
S0070.JPG,Red,660.000000,1388535476.000000,,,
S0070.JPG,Green,550.000000,1388535476.000000,,,
S0070.JPG,Blue,470.000000,1388535476.000000,,,
S0071.JPG,Red,660.000000,1388535477.000000,,,
S0071.JPG,Green,550.000000,1388535477.000000,,,
S0071.JPG,Blue,470.000000,1388535477.000000,,,
S0072.JPG,Red,660.000000,1388535478.000000,,,
S0072.JPG,Green,550.000000,1388535478.000000,,,
S0072.JPG,Blue,470.000000,1388535478.000000,,,
S0073.JPG,Red,660.000000,1388535479.000000,,,
S0073.JPG,Green,550.000000,1388535479.000000,,,
S0073.JPG,Blue,470.000000,1388535479.000000,,,
S0074.JPG,Red,660.000000,1388535480.000000,,,
S0074.JPG,Green,550.000000,1388535480.000000,,,
S0074.JPG,Blue,470.000000,1388535480.000000,,,
S0075.JPG,Red,660.000000,1388535481.000000,,,
S0075.JPG,Green,550.000000,1388535481.000000,,,
S0075.JPG,Blue,470.000000,1388535481.000000,,,
S0076.JPG,Red,660.000000,1388535482.000000,,,
S0076.JPG,Green,550.000000,1388535482.000000,,,
S0076.JPG,Blue,470.000000,1388535482.000000,,,
S0077.JPG,Red,660.000000,1388535483.000000,,,
S0077.JPG,Green,550.000000,1388535483.000000,,,
S0077.JPG,Blue,470.000000,1388535483.000000,,,
S0078.JPG,Red,660.000000,1388535484.000000,,,
S0078.JPG,Green,550.000000,1388535484.000000,,,
S0078.JPG,Blue,470.000000,1388535484.000000,,,
S0079.JPG,Red,660.000000,1388535485.000000,,,
S0079.JPG,Green,550.000000,1388535485.000000,,,
S0079.JPG,Blue,470.000000,1388535485.000000,,,
S0080.JPG,Red,660.000000,1388535486.000000,,,
S0080.JPG,Green,550.000000,1388535486.000000,,,
S0080.JPG,Blue,470.000000,1388535486.000000,,,
S0081.JPG,Red,660.000000,1388535487.000000,,,
S0081.JPG,Green,550.000000,1388535487.000000,,,
S0081.JPG,Blue,470.000000,1388535487.000000,,,
S0082.JPG,Red,660.000000,1388535488.000000,,,
S0082.JPG,Green,550.000000,1388535488.000000,,,
S0082.JPG,Blue,470.000000,1388535488.000000,,,
S0083.JPG,Red,660.000000,1388535489.000000,,,
S0083.JPG,Green,550.000000,1388535489.000000,,,
S0083.JPG,Blue,470.000000,1388535489.000000,,,
S0084.JPG,Red,660.000000,1388535490.000000,,,
S0084.JPG,Green,550.000000,1388535490.000000,,,
S0084.JPG,Blue,470.000000,1388535490.000000,,,
S0085.JPG,Red,660.000000,1388535491.000000,,,
S0085.JPG,Green,550.000000,1388535491.000000,,,
S0085.JPG,Blue,470.000000,1388535491.000000,,,
S0086.JPG,Red,660.000000,1388535492.000000,,,
S0086.JPG,Green,550.000000,1388535492.000000,,,
S0086.JPG,Blue,470.000000,1388535492.000000,,,
S0087.JPG,Red,660.000000,1388535493.000000,,,
S0087.JPG,Green,550.000000,1388535493.000000,,,
S0087.JPG,Blue,470.000000,1388535493.000000,,,
S0088.JPG,Red,660.000000,1388535494.000000,,,
S0088.JPG,Green,550.000000,1388535494.000000,,,
S0088.JPG,Blue,470.000000,1388535494.000000,,,
S0089.JPG,Red,660.000000,1388535495.000000,,,
S0089.JPG,Green,550.000000,1388535495.000000,,,
S0089.JPG,Blue,470.000000,1388535495.000000,,,
S0090.JPG,Red,660.000000,1388535496.000000,,,
S0090.JPG,Green,550.000000,1388535496.000000,,,
S0090.JPG,Blue,470.000000,1388535496.000000,,,
S0091.JPG,Red,660.000000,1388535497.000000,,,
S0091.JPG,Green,550.000000,1388535497.000000,,,
S0091.JPG,Blue,470.000000,1388535497.000000,,,
S0092.JPG,Red,660.000000,1388535498.000000,,,
S0092.JPG,Green,550.000000,1388535498.000000,,,
S0092.JPG,Blue,470.000000,1388535498.000000,,,
S0093.JPG,Red,660.000000,1388535499.000000,,,
S0093.JPG,Green,550.000000,1388535499.000000,,,
S0093.JPG,Blue,470.000000,1388535499.000000,,,
S0094.JPG,Red,660.000000,1388535500.000000,,,
S0094.JPG,Green,550.000000,1388535500.000000,,,
S0094.JPG,Blue,470.000000,1388535500.000000,,,
S0095.JPG,Red,660.000000,1388535501.000000,,,
S0095.JPG,Green,550.000000,1388535501.000000,,,
S0095.JPG,Blue,470.000000,1388535501.000000,,,
S0096.JPG,Red,660.000000,1388535502.000000,,,
S0096.JPG,Green,550.000000,1388535502.000000,,,
S0096.JPG,Blue,470.000000,1388535502.000000,,,
S0097.JPG,Red,660.000000,1388535503.000000,,,
S0097.JPG,Green,550.000000,1388535503.000000,,,
S0097.JPG,Blue,470.000000,1388535503.000000,,,
S0098.JPG,Red,660.000000,1388535504.000000,,,
S0098.JPG,Green,550.000000,1388535504.000000,,,
S0098.JPG,Blue,470.000000,1388535504.000000,,,
S0099.JPG,Red,660.000000,1388535505.000000,,,
S0099.JPG,Green,550.000000,1388535505.000000,,,
S0099.JPG,Blue,470.000000,1388535505.000000,,,
S0100.JPG,Red,660.000000,1388535506.000000,,,
S0100.JPG,Green,550.000000,1388535506.000000,,,
S0100.JPG,Blue,470.000000,1388535506.000000,,,
S0101.JPG,Red,660.000000,1388535507.000000,,,
S0101.JPG,Green,550.000000,1388535507.000000,,,
S0101.JPG,Blue,470.000000,1388535507.000000,,,
S0102.JPG,Red,660.000000,1388535508.000000,,,
S0102.JPG,Green,550.000000,1388535508.000000,,,
S0102.JPG,Blue,470.000000,1388535508.000000,,,
S0103.JPG,Red,660.000000,1388535509.000000,,,
S0103.JPG,Green,550.000000,1388535509.000000,,,
S0103.JPG,Blue,470.000000,1388535509.000000,,,
S0104.JPG,Red,660.000000,1388535510.000000,,,
S0104.JPG,Green,550.000000,1388535510.000000,,,
S0104.JPG,Blue,470.000000,1388535510.000000,,,
S0105.JPG,Red,660.000000,1388535511.000000,,,
S0105.JPG,Green,550.000000,1388535511.000000,,,
S0105.JPG,Blue,470.000000,1388535511.000000,,,
S0106.JPG,Red,660.000000,1388535512.000000,,,
S0106.JPG,Green,550.000000,1388535512.000000,,,
S0106.JPG,Blue,470.000000,1388535512.000000,,,
S0107.JPG,Red,660.000000,1388535513.000000,,,
S0107.JPG,Green,550.000000,1388535513.000000,,,
S0107.JPG,Blue,470.000000,1388535513.000000,,,
S0108.JPG,Red,660.000000,1388535514.000000,,,
S0108.JPG,Green,550.000000,1388535514.000000,,,
S0108.JPG,Blue,470.000000,1388535514.000000,,,
S0109.JPG,Red,660.000000,1388535515.000000,,,
S0109.JPG,Green,550.000000,1388535515.000000,,,
S0109.JPG,Blue,470.000000,1388535515.000000,,,
S0110.JPG,Red,660.000000,1388535516.000000,,,
S0110.JPG,Green,550.000000,1388535516.000000,,,
S0110.JPG,Blue,470.000000,1388535516.000000,,,
S0111.JPG,Red,660.000000,1388535517.000000,,,
S0111.JPG,Green,550.000000,1388535517.000000,,,
S0111.JPG,Blue,470.000000,1388535517.000000,,,
S0112.JPG,Red,660.000000,1388535518.000000,,,
S0112.JPG,Green,550.000000,1388535518.000000,,,
S0112.JPG,Blue,470.000000,1388535518.000000,,,
S0113.JPG,Red,660.000000,1388535519.000000,,,
S0113.JPG,Green,550.000000,1388535519.000000,,,
S0113.JPG,Blue,470.000000,1388535519.000000,,,
S0114.JPG,Red,660.000000,1388535520.000000,,,
S0114.JPG,Green,550.000000,1388535520.000000,,,
S0114.JPG,Blue,470.000000,1388535520.000000,,,
S0115.JPG,Red,660.000000,1388535521.000000,,,
S0115.JPG,Green,550.000000,1388535521.000000,,,
S0115.JPG,Blue,470.000000,1388535521.000000,,,
S0116.JPG,Red,660.000000,1388535522.000000,,,
S0116.JPG,Green,550.000000,1388535522.000000,,,
S0116.JPG,Blue,470.000000,1388535522.000000,,,
S0117.JPG,Red,660.000000,1388535523.000000,,,
S0117.JPG,Green,550.000000,1388535523.000000,,,
S0117.JPG,Blue,470.000000,1388535523.000000,,,
S0118.JPG,Red,660.000000,1388535524.000000,,,
S0118.JPG,Green,550.000000,1388535524.000000,,,
S0118.JPG,Blue,470.000000,1388535524.000000,,,
S0119.JPG,Red,660.000000,1388535525.000000,,,
S0119.JPG,Green,550.000000,1388535525.000000,,,
S0119.JPG,Blue,470.000000,1388535525.000000,,,
S0120.JPG,Red,660.000000,1388535526.000000,,,
S0120.JPG,Green,550.000000,1388535526.000000,,,
S0120.JPG,Blue,470.000000,1388535526.000000,,,
S0121.JPG,Red,660.000000,1388535527.000000,,,
S0121.JPG,Green,550.000000,1388535527.000000,,,
S0121.JPG,Blue,470.000000,1388535527.000000,,,
S0122.JPG,Red,660.000000,1388535528.000000,,,
S0122.JPG,Green,550.000000,1388535528.000000,,,
S0122.JPG,Blue,470.000000,1388535528.000000,,,
S0123.JPG,Red,660.000000,1388535529.000000,,,
S0123.JPG,Green,550.000000,1388535529.000000,,,
S0123.JPG,Blue,470.000000,1388535529.000000,,,
S0124.JPG,Red,660.000000,1388535530.000000,,,
S0124.JPG,Green,550.000000,1388535530.000000,,,
S0124.JPG,Blue,470.000000,1388535530.000000,,,
S0125.JPG,Red,660.000000,1388535531.000000,,,
S0125.JPG,Green,550.000000,1388535531.000000,,,
S0125.JPG,Blue,470.000000,1388535531.000000,,,
S0126.JPG,Red,660.000000,1388535532.000000,,,
S0126.JPG,Green,550.000000,1388535532.000000,,,
S0126.JPG,Blue,470.000000,1388535532.000000,,,
S0127.JPG,Red,660.000000,1388535533.000000,,,
S0127.JPG,Green,550.000000,1388535533.000000,,,
S0127.JPG,Blue,470.000000,1388535533.000000,,,
S0128.JPG,Red,660.000000,1388535534.000000,,,
S0128.JPG,Green,550.000000,1388535534.000000,,,
S0128.JPG,Blue,470.000000,1388535534.000000,,,
S0129.JPG,Red,660.000000,1388535535.000000,,,
S0129.JPG,Green,550.000000,1388535535.000000,,,
S0129.JPG,Blue,470.000000,1388535535.000000,,,
S0130.JPG,Red,660.000000,1388535536.000000,,,
S0130.JPG,Green,550.000000,1388535536.000000,,,
S0130.JPG,Blue,470.000000,1388535536.000000,,,
S0131.JPG,Red,660.000000,1388535537.000000,,,
S0131.JPG,Green,550.000000,1388535537.000000,,,
S0131.JPG,Blue,470.000000,1388535537.000000,,,
S0132.JPG,Red,660.000000,1388535538.000000,,,
S0132.JPG,Green,550.000000,1388535538.000000,,,
S0132.JPG,Blue,470.000000,1388535538.000000,,,
S0133.JPG,Red,660.000000,1388535539.000000,,,
S0133.JPG,Green,550.000000,1388535539.000000,,,
S0133.JPG,Blue,470.000000,1388535539.000000,,,
S0134.JPG,Red,660.000000,1388535540.000000,,,
S0134.JPG,Green,550.000000,1388535540.000000,,,
S0134.JPG,Blue,470.000000,1388535540.000000,,,
S0135.JPG,Red,660.000000,1388535541.000000,,,
S0135.JPG,Green,550.000000,1388535541.000000,,,
S0135.JPG,Blue,470.000000,1388535541.000000,,,
S0136.JPG,Red,660.000000,1388535542.000000,,,
S0136.JPG,Green,550.000000,1388535542.000000,,,
S0136.JPG,Blue,470.000000,1388535542.000000,,,
S0137.JPG,Red,660.000000,1388535543.000000,,,
S0137.JPG,Green,550.000000,1388535543.000000,,,
S0137.JPG,Blue,470.000000,1388535543.000000,,,
S0138.JPG,Red,660.000000,1388535544.000000,,,
S0138.JPG,Green,550.000000,1388535544.000000,,,
S0138.JPG,Blue,470.000000,1388535544.000000,,,
S0139.JPG,Red,660.000000,1388535545.000000,,,
S0139.JPG,Green,550.000000,1388535545.000000,,,
S0139.JPG,Blue,470.000000,1388535545.000000,,,
S0140.JPG,Red,660.000000,1388535546.000000,,,
S0140.JPG,Green,550.000000,1388535546.000000,,,
S0140.JPG,Blue,470.000000,1388535546.000000,,,
S0141.JPG,Red,660.000000,1388535547.000000,,,
S0141.JPG,Green,550.000000,1388535547.000000,,,
S0141.JPG,Blue,470.000000,1388535547.000000,,,
S0142.JPG,Red,660.000000,1388535548.000000,,,
S0142.JPG,Green,550.000000,1388535548.000000,,,
S0142.JPG,Blue,470.000000,1388535548.000000,,,
S0143.JPG,Red,660.000000,1388535549.000000,,,
S0143.JPG,Green,550.000000,1388535549.000000,,,
S0143.JPG,Blue,470.000000,1388535549.000000,,,
S0144.JPG,Red,660.000000,1388535550.000000,,,
S0144.JPG,Green,550.000000,1388535550.000000,,,
S0144.JPG,Blue,470.000000,1388535550.000000,,,
S0145.JPG,Red,660.000000,1388535551.000000,,,
S0145.JPG,Green,550.000000,1388535551.000000,,,
S0145.JPG,Blue,470.000000,1388535551.000000,,,
S0146.JPG,Red,660.000000,1388535552.000000,,,
S0146.JPG,Green,550.000000,1388535552.000000,,,
S0146.JPG,Blue,470.000000,1388535552.000000,,,
S0147.JPG,Red,660.000000,1388535553.000000,,,
S0147.JPG,Green,550.000000,1388535553.000000,,,
S0147.JPG,Blue,470.000000,1388535553.000000,,,
S0148.JPG,Red,660.000000,1388535554.000000,,,
S0148.JPG,Green,550.000000,1388535554.000000,,,
S0148.JPG,Blue,470.000000,1388535554.000000,,,
S0149.JPG,Red,660.000000,1388535555.000000,,,
S0149.JPG,Green,550.000000,1388535555.000000,,,
S0149.JPG,Blue,470.000000,1388535555.000000,,,
S0150.JPG,Red,660.000000,1388535556.000000,,,
S0150.JPG,Green,550.000000,1388535556.000000,,,
S0150.JPG,Blue,470.000000,1388535556.000000,,,
S0151.JPG,Red,660.000000,1388535557.000000,,,
S0151.JPG,Green,550.000000,1388535557.000000,,,
S0151.JPG,Blue,470.000000,1388535557.000000,,,
S0152.JPG,Red,660.000000,1388535558.000000,,,
S0152.JPG,Green,550.000000,1388535558.000000,,,
S0152.JPG,Blue,470.000000,1388535558.000000,,,
S0153.JPG,Red,660.000000,1388535559.000000,,,
S0153.JPG,Green,550.000000,1388535559.000000,,,
S0153.JPG,Blue,470.000000,1388535559.000000,,,
S0154.JPG,Red,660.000000,1388535560.000000,,,
S0154.JPG,Green,550.000000,1388535560.000000,,,
S0154.JPG,Blue,470.000000,1388535560.000000,,,
S0155.JPG,Red,660.000000,1388535561.000000,,,
S0155.JPG,Green,550.000000,1388535561.000000,,,
S0155.JPG,Blue,470.000000,1388535561.000000,,,
S0156.JPG,Red,660.000000,1388535562.000000,,,
S0156.JPG,Green,550.000000,1388535562.000000,,,
S0156.JPG,Blue,470.000000,1388535562.000000,,,
S0157.JPG,Red,660.000000,1388535563.000000,,,
S0157.JPG,Green,550.000000,1388535563.000000,,,
S0157.JPG,Blue,470.000000,1388535563.000000,,,
S0158.JPG,Red,660.000000,1388535564.000000,,,
S0158.JPG,Green,550.000000,1388535564.000000,,,
S0158.JPG,Blue,470.000000,1388535564.000000,,,
S0159.JPG,Red,660.000000,1388535565.000000,,,
S0159.JPG,Green,550.000000,1388535565.000000,,,
S0159.JPG,Blue,470.000000,1388535565.000000,,,
S0160.JPG,Red,660.000000,1388535566.000000,,,
S0160.JPG,Green,550.000000,1388535566.000000,,,
S0160.JPG,Blue,470.000000,1388535566.000000,,,
S0161.JPG,Red,660.000000,1388535567.000000,,,
S0161.JPG,Green,550.000000,1388535567.000000,,,
S0161.JPG,Blue,470.000000,1388535567.000000,,,
S0162.JPG,Red,660.000000,1388535568.000000,,,
S0162.JPG,Green,550.000000,1388535568.000000,,,
S0162.JPG,Blue,470.000000,1388535568.000000,,,
S0163.JPG,Red,660.000000,1388535569.000000,,,
S0163.JPG,Green,550.000000,1388535569.000000,,,
S0163.JPG,Blue,470.000000,1388535569.000000,,,
S0164.JPG,Red,660.000000,1388535570.000000,,,
S0164.JPG,Green,550.000000,1388535570.000000,,,
S0164.JPG,Blue,470.000000,1388535570.000000,,,
S0165.JPG,Red,660.000000,1388535571.000000,,,
S0165.JPG,Green,550.000000,1388535571.000000,,,
S0165.JPG,Blue,470.000000,1388535571.000000,,,
S0166.JPG,Red,660.000000,1388535572.000000,,,
S0166.JPG,Green,550.000000,1388535572.000000,,,
S0166.JPG,Blue,470.000000,1388535572.000000,,,
S0167.JPG,Red,660.000000,1388535573.000000,,,
S0167.JPG,Green,550.000000,1388535573.000000,,,
S0167.JPG,Blue,470.000000,1388535573.000000,,,
S0168.JPG,Red,660.000000,1388535574.000000,,,
S0168.JPG,Green,550.000000,1388535574.000000,,,
S0168.JPG,Blue,470.000000,1388535574.000000,,,
S0169.JPG,Red,660.000000,1388535575.000000,,,
S0169.JPG,Green,550.000000,1388535575.000000,,,
S0169.JPG,Blue,470.000000,1388535575.000000,,,
S0170.JPG,Red,660.000000,1388535576.000000,,,
S0170.JPG,Green,550.000000,1388535576.000000,,,
S0170.JPG,Blue,470.000000,1388535576.000000,,,
S0171.JPG,Red,660.000000,1388535577.000000,,,
S0171.JPG,Green,550.000000,1388535577.000000,,,
S0171.JPG,Blue,470.000000,1388535577.000000,,,
S0172.JPG,Red,660.000000,1388535578.000000,,,
S0172.JPG,Green,550.000000,1388535578.000000,,,
S0172.JPG,Blue,470.000000,1388535578.000000,,,
S0173.JPG,Red,660.000000,1388535579.000000,,,
