imageName X Y Z Omega Phi Kappa
DJI_20211224092505_0196.JPG 717109.572144 1606107.005837 154.396454 0.159172 -0.059268 -151.295877
DJI_20211224092507_0197.JPG 717119.207827 1606088.623485 154.433444 0.148801 -0.050592 -151.362528
DJI_20211224092508_0198.JPG 717129.094830 1606069.939334 154.404722 0.159570 -0.044719 -151.340247
DJI_20211224092510_0199.JPG 717137.968555 1606053.096431 154.397014 0.171642 -0.035137 -151.317206
DJI_20211224092511_0200.JPG 717147.707324 1606034.558127 154.387321 0.200973 -0.036829 -151.321949
DJI_20211224092513_0201.JPG 717157.775484 1606015.211338 154.356895 0.227340 -0.024567 -151.342430
DJI_20211224092514_0202.JPG 717166.564667 1605998.268907 154.346540 0.238419 -0.006345 -151.361622
DJI_20211224092516_0203.JPG 717176.576146 1605979.191787 154.316693 0.235739 0.002243 -151.385457
DJI_20211224092517_0204.JPG 717185.946452 1605961.290724 154.312485 0.258846 0.014180 -151.376734
DJI_20211224092519_0205.JPG 717195.633300 1605942.865807 154.326490 0.247248 0.023775 -151.383417
DJI_20211224092520_0206.JPG 717204.703454 1605925.555117 154.339756 0.272515 0.038585 -151.378413
DJI_20211224092521_0207.JPG 717214.395438 1605907.054073 154.352576 0.298003 0.050265 -151.382427
DJI_20211224092523_0208.JPG 717224.359453 1605888.006046 154.340387 0.312698 0.059902 -151.380920
DJI_20211224092524_0209.JPG 717234.016329 1605869.602587 154.328631 0.334563 0.078335 -151.392599
DJI_20211224092526_0210.JPG 717243.421729 1605851.708609 154.334818 0.344325 0.086467 -151.385123
DJI_20211224092527_0211.JPG 717252.909816 1605833.633820 154.358971 0.350595 0.096630 -151.386536
DJI_20211224092529_0212.JPG 717262.579647 1605815.212991 154.371461 0.356586 0.086638 -151.390203
DJI_20211224092530_0213.JPG 717272.181449 1605796.868318 154.397778 0.358935 0.085735 -151.407274
DJI_20211224092532_0214.JPG 717281.149684 1605779.708043 154.389802 0.369956 0.090133 -151.423255
DJI_20211224092533_0215.JPG 717290.858669 1605761.144684 154.377451 0.361578 0.072195 -151.435785
DJI_20211224092535_0216.JPG 717300.821437 1605742.093156 154.382347 0.351489 0.065721 -151.427658
DJI_20211224092536_0217.JPG 717309.543323 1605725.361425 154.383714 0.345373 0.065049 -151.407958
DJI_20211224092538_0218.JPG 717319.232175 1605706.791482 154.399728 0.358008 0.067769 -151.405473
DJI_20211224092539_0219.JPG 717328.984317 1605688.270276 154.401055 0.346910 0.062693 -151.414542
DJI_20211224092541_0220.JPG 717338.101173 1605670.977481 154.379814 0.320839 0.054129 -151.410320
DJI_20211224092542_0221.JPG 717347.816658 1605652.483293 154.382974 0.334640 0.046465 -151.387916
DJI_20211224092544_0222.JPG 717357.507838 1605633.983892 154.382859 0.302509 0.035013 -151.407899
DJI_20211224092545_0223.JPG 717367.201081 1605615.540949 154.400620 0.295778 0.035096 -151.420868
DJI_20211224092546_0224.JPG 717376.381138 1605597.993438 154.430827 0.268879 0.036513 -151.442715
DJI_20211224092548_0225.JPG 717386.053188 1605579.596895 154.433613 0.231632 0.026204 -151.464369
DJI_20211224092549_0226.JPG 717395.792253 1605561.058952 154.461004 0.202895 0.005431 -151.496907
DJI_20211224092551_0227.JPG 717405.172414 1605543.003891 154.417222 0.184127 0.005684 -151.506791
DJI_20211224092552_0228.JPG 717414.547422 1605524.912371 154.391895 0.200832 0.029522 -151.498968
DJI_20211224092554_0229.JPG 717424.224946 1605506.327059 154.396508 0.213565 0.040410 -151.474014
DJI_20211224092555_0230.JPG 717433.854912 1605487.935971 154.399933 0.205817 0.054699 -151.441963
DJI_20211224092638_0253.JPG 717485.409466 1605522.671905 154.440745 0.028685 -0.081112 24.988585
DJI_20211224092639_0254.JPG 717475.734322 1605541.165639 154.450939 0.030933 -0.037191 25.045389
DJI_20211224092641_0255.JPG 717466.123588 1605559.582036 154.414348 0.007624 -0.016484 25.074276
DJI_20211224092642_0256.JPG 717456.451267 1605578.174752 154.367426 -0.030767 0.001365 25.141334
DJI_20211224092644_0257.JPG 717447.413254 1605595.476080 154.331007 -0.057455 0.008344 25.179862
DJI_20211224092645_0258.JPG 717437.706008 1605614.007921 154.338355 -0.071313 0.028870 25.201973
DJI_20211224092647_0259.JPG 717428.068042 1605632.330402 154.349562 -0.103760 0.030595 25.213059
DJI_20211224092648_0260.JPG 717418.477370 1605650.621704 154.348341 -0.094427 0.051605 25.196290
DJI_20211224092650_0261.JPG 717409.114826 1605668.493895 154.329433 -0.085094 0.061391 25.179208
DJI_20211224092651_0262.JPG 717399.437681 1605687.062591 154.332108 -0.084897 0.061856 25.181677
DJI_20211224092653_0263.JPG 717390.437125 1605704.248751 154.326255 -0.082347 0.067938 25.168054
DJI_20211224092654_0264.JPG 717380.759011 1605722.630940 154.337123 -0.090157 0.072761 25.176273
DJI_20211224092656_0265.JPG 717370.938073 1605741.327563 154.337054 -0.089915 0.052972 25.162296
DJI_20211224092657_0266.JPG 717361.219715 1605759.903401 154.332980 -0.082920 0.038206 25.156294
DJI_20211224092659_0267.JPG 717352.272007 1605777.009475 154.345676 -0.075065 0.033520 25.148511
DJI_20211224092700_0268.JPG 717342.455686 1605795.683335 154.362716 -0.057681 0.020367 25.137203
DJI_20211224092702_0269.JPG 717332.665180 1605814.373726 154.375457 -0.041434 0.006306 25.139414
DJI_20211224092703_0270.JPG 717323.695848 1605831.545462 154.388098 -0.032759 -0.014933 25.141094
DJI_20211224092704_0271.JPG 717314.023263 1605850.069141 154.351417 -0.036151 -0.031833 25.128821
DJI_20211224092706_0272.JPG 717304.072667 1605869.128175 154.395948 -0.029634 -0.042439 25.146783
DJI_20211224092707_0273.JPG 717294.991519 1605886.462200 154.380244 -0.023919 -0.052004 25.147760
DJI_20211224092709_0274.JPG 717285.647476 1605904.376669 154.380876 -0.025170 -0.056604 25.162695
DJI_20211224092710_0275.JPG 717275.712944 1605923.326703 154.378515 -0.028561 -0.060391 25.158301
DJI_20211224092712_0276.JPG 717265.737231 1605942.361936 154.369537 -0.030662 -0.050906 25.164323
DJI_20211224092713_0277.JPG 717256.969762 1605959.056553 154.362634 -0.024331 -0.044419 25.174800
DJI_20211224092715_0278.JPG 717247.123958 1605977.779329 154.348352 -0.028086 -0.050611 25.185967
DJI_20211224092716_0279.JPG 717237.534242 1605996.075099 154.336841 -0.042501 -0.056232 25.194786
DJI_20211224092718_0280.JPG 717227.819607 1606014.598145 154.350915 -0.060720 -0.057506 25.207211
DJI_20211224092719_0281.JPG 717218.714230 1606031.900034 154.367044 -0.083075 -0.067013 25.207287
DJI_20211224092721_0282.JPG 717209.060002 1606050.374029 154.383714 -0.096559 -0.080324 25.195956
DJI_20211224092722_0283.JPG 717199.170445 1606069.178646 154.364409 -0.111459 -0.083760 25.194065
DJI_20211224092724_0284.JPG 717189.661051 1606087.298651 154.378604 -0.119990 -0.092009 25.185738
DJI_20211224092725_0285.JPG 717180.487271 1606104.820572 154.395540 -0.113053 -0.100178 25.193492
DJI_20211224092727_0286.JPG 717170.803357 1606123.321667 154.391572 -0.097358 -0.122741 25.181469
DJI_20211224092728_0287.JPG 717161.175986 1606141.722727 154.355357 -0.071630 -0.133556 25.196860
DJI_20211224092729_0288.JPG 717152.127149 1606159.041700 154.373043 -0.049420 -0.135416 25.202658
DJI_20211224092731_0289.JPG 717142.417455 1606177.599185 154.383625 -0.049085 -0.133254 25.220429
DJI_20211224092732_0290.JPG 717132.657770 1606196.121637 154.361059 -0.041745 -0.136121 25.212239
DJI_20211224092734_0291.JPG 717123.445809 1606213.574055 154.350131 -0.059025 -0.116533 25.196868
DJI_20211224092735_0292.JPG 717113.767364 1606232.157467 154.369615 -0.044890 -0.103530 25.178290
DJI_20211224092737_0293.JPG 717104.187553 1606250.519504 154.352737 -0.048300 -0.093241 25.170917
DJI_20211224092738_0294.JPG 717094.348693 1606269.316708 154.366324 -0.024270 -0.068268 25.151277
DJI_20211224092740_0295.JPG 717085.427973 1606286.406193 154.344722 -0.016808 -0.056812 25.159324
DJI_20211224092741_0296.JPG 717075.475374 1606305.446014 154.338316 -0.018145 -0.049717 25.143997
DJI_20211224092818_0315.JPG 717130.963002 1606332.159594 154.465451 0.491820 0.076977 -150.897831
DJI_20211224092820_0316.JPG 717140.673626 1606313.770737 154.452059 0.473377 0.059487 -150.956379
DJI_20211224092821_0317.JPG 717149.880669 1606296.107917 154.402236 0.462251 0.052413 -150.985339
DJI_20211224092822_0318.JPG 717159.563585 1606277.484831 154.408411 0.443020 0.048889 -151.019883
DJI_20211224092824_0319.JPG 717169.521396 1606258.657999 154.397660 0.433585 0.046254 -151.026700
DJI_20211224092825_0320.JPG 717178.297404 1606241.878065 154.367734 0.471214 0.056305 -151.054776
DJI_20211224092827_0321.JPG 717188.020084 1606223.385692 154.380859 0.493826 0.076085 -151.074462
DJI_20211224092828_0322.JPG 717198.021178 1606204.485301 154.375474 0.477746 0.062592 -151.055396
DJI_20211224092830_0323.JPG 717207.008990 1606187.405776 154.385485 0.490689 0.058561 -151.048620
DJI_20211224092831_0324.JPG 717216.684075 1606168.885549 154.393201 0.480171 0.051747 -151.023186
DJI_20211224092833_0325.JPG 717226.445382 1606150.119543 154.383289 0.467952 0.056016 -150.997523
DJI_20211224092834_0326.JPG 717236.131101 1606131.663905 154.330787 0.489851 0.066899 -150.994903
DJI_20211224092836_0327.JPG 717245.195695 1606114.319198 154.369135 0.484104 0.071310 -151.010082
DJI_20211224092837_0328.JPG 717254.845304 1606095.948611 154.372616 0.473382 0.076039 -151.032626
DJI_20211224092839_0329.JPG 717264.519764 1606077.492503 154.358470 0.474874 0.075661 -151.040934
DJI_20211224092840_0330.JPG 717274.320089 1606058.734718 154.380199 0.480246 0.092326 -151.054899
DJI_20211224092842_0331.JPG 717283.236251 1606041.685295 154.374648 0.490362 0.096295 -151.065318
DJI_20211224092843_0332.JPG 717292.975439 1606023.171625 154.398823 0.511021 0.096522 -151.080578
DJI_20211224092845_0333.JPG 717302.681851 1606004.682188 154.387019 0.539692 0.086308 -151.095311
DJI_20211224092846_0334.JPG 717312.332856 1605986.183011 154.379740 0.556460 0.085379 -151.099669
DJI_20211224092847_0335.JPG 717321.399987 1605968.819073 154.416298 0.566603 0.080775 -151.101373
DJI_20211224092849_0336.JPG 717331.105883 1605950.264464 154.404342 0.572366 0.089533 -151.080497
DJI_20211224092851_0337.JPG 717340.849134 1605931.681155 154.425747 0.553213 0.085783 -151.067494
DJI_20211224092852_0338.JPG 717350.614678 1605913.079428 154.408858 0.563127 0.105549 -151.066986
DJI_20211224092853_0339.JPG 717359.573653 1605896.019001 154.410875 0.549893 0.096363 -151.069853
DJI_20211224092855_0340.JPG 717369.224747 1605877.509529 154.401974 0.548653 0.107951 -151.069959
DJI_20211224092856_0341.JPG 717378.986766 1605858.805139 154.382161 0.539354 0.113408 -151.074109
DJI_20211224092858_0342.JPG 717388.115242 1605841.425833 154.420121 0.543966 0.111224 -151.089567
DJI_20211224092859_0343.JPG 717397.712786 1605823.085961 154.405446 0.555516 0.112607 -151.101641
DJI_20211224092901_0344.JPG 717407.483930 1605804.408954 154.354234 0.554857 0.132746 -151.088165
DJI_20211224092902_0345.JPG 717417.105118 1605786.049357 154.387878 0.572996 0.144925 -151.062625
DJI_20211224092904_0346.JPG 717426.319049 1605768.575541 154.366691 0.586016 0.155179 -151.065684
DJI_20211224092905_0347.JPG 717435.946147 1605750.303723 154.343153 0.606313 0.150532 -151.037975
DJI_20211224092907_0348.JPG 717445.784549 1605731.606066 154.354122 0.613071 0.150003 -151.044902
DJI_20211224092908_0349.JPG 717454.789587 1605714.371806 154.380500 0.607274 0.135149 -151.048792
DJI_20211224092910_0350.JPG 717464.533867 1605695.812657 154.365023 0.607475 0.138242 -151.063681
DJI_20211224092911_0351.JPG 717474.289773 1605677.134896 154.398981 0.573339 0.136067 -151.093496
DJI_20211224092913_0352.JPG 717483.288918 1605659.814845 154.409892 0.551045 0.155265 -151.130842
DJI_20211224092914_0353.JPG 717492.972779 1605641.297104 154.387963 0.541002 0.179647 -151.116754
DJI_20211224092916_0354.JPG 717502.675654 1605622.784181 154.411894 0.526340 0.187509 -151.092537
DJI_20211224092917_0355.JPG 717512.338300 1605604.303839 154.354134 0.539008 0.190628 -151.086035
DJI_20211224092918_0356.JPG 717521.378260 1605587.000011 154.330594 0.530166 0.180525 -151.093570
DJI_20211224092920_0357.JPG 717531.020709 1605568.682429 154.342496 0.537409 0.179057 -151.087742
DJI_20211224092921_0358.JPG 717540.809981 1605550.129452 154.359898 0.547901 0.178015 -151.091609
DJI_20211224093004_0381.JPG 717593.169788 1605583.138518 154.364036 -0.167889 -0.126925 25.469504
DJI_20211224093006_0382.JPG 717583.833215 1605601.029984 154.399589 -0.157160 -0.043276 25.508157
DJI_20211224093007_0383.JPG 717574.776690 1605618.314579 154.391269 -0.178789 0.014991 25.526840
DJI_20211224093009_0384.JPG 717564.961513 1605637.002752 154.362011 -0.196286 0.064048 25.542239
DJI_20211224093010_0385.JPG 717555.321655 1605655.337347 154.348607 -0.214222 0.104316 25.566864
DJI_20211224093012_0386.JPG 717545.892136 1605673.317152 154.380090 -0.205589 0.107003 25.578151
DJI_20211224093013_0387.JPG 717536.519482 1605691.278333 154.383772 -0.206484 0.114537 25.579782
DJI_20211224093015_0388.JPG 717526.531885 1605710.419950 154.383927 -0.213897 0.111734 25.602302
DJI_20211224093016_0389.JPG 717516.910386 1605728.899087 154.392048 -0.225749 0.095173 25.633542
DJI_20211224093017_0390.JPG 717508.110053 1605745.661229 154.367208 -0.223768 0.086688 25.634537
DJI_20211224093019_0391.JPG 717498.404866 1605764.130866 154.371394 -0.215753 0.078694 25.635063
DJI_20211224093020_0392.JPG 717488.247395 1605783.584235 154.385699 -0.212874 0.057793 25.626497
DJI_20211224093022_0393.JPG 717479.450962 1605800.259212 154.378661 -0.231231 0.036041 25.629992
DJI_20211224093023_0394.JPG 717469.492193 1605819.271367 154.375064 -0.215918 0.033822 25.630961
DJI_20211224093025_0395.JPG 717459.619496 1605838.106974 154.382174 -0.206448 0.030274 25.602147
DJI_20211224093026_0396.JPG 717450.911902 1605854.738858 154.367351 -0.201327 0.019365 25.581638
DJI_20211224093028_0397.JPG 717440.969087 1605873.768892 154.350617 -0.187368 0.015284 25.554270
DJI_20211224093029_0398.JPG 717431.569651 1605891.660049 154.388535 -0.181852 -0.011549 25.546036
DJI_20211224093031_0399.JPG 717421.868614 1605910.196449 154.399363 -0.165863 -0.018139 25.566082
DJI_20211224093032_0400.JPG 717412.608284 1605928.028894 154.395392 -0.172542 -0.020588 25.569749
DJI_20211224093034_0401.JPG 717402.876935 1605946.588058 154.369245 -0.159479 -0.015478 25.599724
DJI_20211224093035_0402.JPG 717393.202704 1605964.936508 154.353881 -0.143878 -0.017144 25.619289
DJI_20211224093037_0403.JPG 717384.039085 1605982.424947 154.358412 -0.146417 -0.029879 25.619373
DJI_20211224093038_0404.JPG 717374.334419 1606000.978429 154.373733 -0.151718 -0.028597 25.638857
DJI_20211224093040_0405.JPG 717364.610168 1606019.543527 154.380579 -0.157411 -0.039473 25.639063
DJI_20211224093041_0406.JPG 717354.838869 1606038.271394 154.359510 -0.162428 -0.052752 25.637103
DJI_20211224093043_0407.JPG 717345.861403 1606055.414598 154.361534 -0.166564 -0.057034 25.646559
DJI_20211224093044_0408.JPG 717336.282512 1606073.682497 154.344261 -0.171649 -0.075187 25.651256
DJI_20211224093046_0409.JPG 717326.471203 1606092.396700 154.343124 -0.181287 -0.075745 25.673957
DJI_20211224093047_0410.JPG 717316.589320 1606111.245021 154.366295 -0.189366 -0.092923 25.663778
DJI_20211224093048_0411.JPG 717307.727391 1606128.094011 154.373766 -0.190156 -0.085192 25.647124
DJI_20211224093050_0412.JPG 717298.128295 1606146.366330 154.369345 -0.198475 -0.079736 25.653425
DJI_20211224093051_0413.JPG 717288.302892 1606165.116604 154.367606 -0.202988 -0.081221 25.634055
DJI_20211224093053_0414.JPG 717279.070133 1606182.745912 154.367134 -0.222427 -0.085033 25.616042
DJI_20211224093054_0415.JPG 717269.594583 1606200.805857 154.366287 -0.241675 -0.086014 25.603302
DJI_20211224093056_0416.JPG 717259.635036 1606219.857023 154.360835 -0.247355 -0.107039 25.589074
DJI_20211224093057_0417.JPG 717250.531626 1606237.256971 154.338167 -0.252827 -0.113495 25.579648
DJI_20211224093059_0418.JPG 717240.637531 1606256.138771 154.380291 -0.234847 -0.105965 25.593459
DJI_20211224093100_0419.JPG 717231.250764 1606274.180614 154.458232 -0.204132 -0.111620 25.608345
DJI_20211224093102_0420.JPG 717222.213470 1606291.484226 154.446642 -0.193692 -0.108146 25.616566
DJI_20211224093103_0421.JPG 717212.356596 1606310.205324 154.418397 -0.178988 -0.115690 25.618852
DJI_20211224093105_0422.JPG 717202.702149 1606328.597338 154.399043 -0.183374 -0.102250 25.611610
DJI_20211224093106_0423.JPG 717193.239972 1606346.700852 154.416556 -0.168893 -0.102180 25.606145
DJI_20211224093108_0424.JPG 717183.531075 1606365.099438 154.348345 -0.159116 -0.081654 25.608228
DJI_20211224093144_0443.JPG 717238.520769 1606392.841510 154.403641 0.322418 0.038334 -150.326756
DJI_20211224093146_0444.JPG 717247.948557 1606374.919362 154.417705 0.272729 0.006040 -150.319092
DJI_20211224093147_0445.JPG 717257.961681 1606355.824366 154.361521 0.258456 -0.046745 -150.333723
DJI_20211224093149_0446.JPG 717266.757450 1606339.180884 154.403511 0.255162 -0.081653 -150.358267
DJI_20211224093150_0447.JPG 717276.486591 1606320.694070 154.367037 0.243386 -0.109802 -150.374952
DJI_20211224093152_0448.JPG 717286.157239 1606302.236524 154.370165 0.280968 -0.106465 -150.415347
DJI_20211224093153_0449.JPG 717295.817576 1606283.679709 154.394881 0.273795 -0.109171 -150.428459
DJI_20211224093155_0450.JPG 717305.100474 1606265.933277 154.381882 0.284348 -0.107568 -150.460430
DJI_20211224093156_0451.JPG 717314.713333 1606247.510316 154.376109 0.306469 -0.096702 -150.465376
DJI_20211224093158_0452.JPG 717324.162129 1606229.418519 154.369575 0.330354 -0.063548 -150.469744
DJI_20211224093159_0453.JPG 717333.893442 1606210.911213 154.345050 0.365331 -0.034873 -150.451767
DJI_20211224093201_0454.JPG 717343.774800 1606192.059800 154.366855 0.380889 -0.010508 -150.452505
DJI_20211224093202_0455.JPG 717352.693408 1606175.115858 154.384265 0.395471 0.008578 -150.463908
DJI_20211224093204_0456.JPG 717362.378154 1606156.686221 154.363614 0.409090 0.005803 -150.484069
DJI_20211224093205_0457.JPG 717372.108796 1606138.234425 154.384424 0.416221 0.025927 -150.496555
DJI_20211224093207_0458.JPG 717381.796794 1606119.777932 154.399472 0.423530 0.020276 -150.507956
DJI_20211224093208_0459.JPG 717391.273767 1606101.643458 154.398773 0.404065 0.004104 -150.505122
DJI_20211224093210_0460.JPG 717400.740775 1606083.573569 154.358673 0.408565 -0.003888 -150.500476
DJI_20211224093211_0461.JPG 717410.392405 1606065.085782 154.375190 0.419513 0.004568 -150.497378
DJI_20211224093212_0462.JPG 717419.352122 1606047.912050 154.420816 0.417687 0.003072 -150.504987
DJI_20211224093214_0463.JPG 717429.256810 1606028.906077 154.410333 0.406391 0.001273 -150.499038
DJI_20211224093215_0464.JPG 717438.716373 1606010.722379 154.417262 0.400461 0.008155 -150.519498
DJI_20211224093217_0465.JPG 717448.333803 1605992.356433 154.423244 0.405929 0.027480 -150.525982
DJI_20211224093218_0466.JPG 717457.455538 1605974.970069 154.442764 0.393833 0.029402 -150.525957
DJI_20211224093220_0467.JPG 717467.488497 1605955.906928 154.423139 0.381591 0.031742 -150.538922
DJI_20211224093221_0468.JPG 717477.107463 1605937.572359 154.388674 0.367005 0.020758 -150.547841
DJI_20211224093223_0469.JPG 717486.280266 1605920.042516 154.393178 0.361070 0.021091 -150.529998
DJI_20211224093224_0470.JPG 717495.846162 1605901.783590 154.416729 0.358729 0.031460 -150.522022
DJI_20211224093226_0471.JPG 717505.909977 1605882.552182 154.410451 0.363981 0.039882 -150.526785
DJI_20211224093227_0472.JPG 717515.403485 1605864.332233 154.456590 0.356422 0.038725 -150.527184
DJI_20211224093229_0473.JPG 717524.360828 1605847.355048 154.391762 0.336485 0.033693 -150.522392
DJI_20211224093230_0474.JPG 717534.377284 1605828.296470 154.423608 0.324584 0.043425 -150.504778
DJI_20211224093232_0475.JPG 717543.809420 1605810.360649 154.408717 0.303960 0.039695 -150.526625
DJI_20211224093233_0476.JPG 717553.503929 1605791.867067 154.353395 0.298782 0.045142 -150.566737
DJI_20211224093235_0477.JPG 717562.635954 1605774.403041 154.381772 0.298889 0.054021 -150.577207
DJI_20211224093236_0478.JPG 717572.618303 1605755.441798 154.378532 0.309253 0.053278 -150.552951
DJI_20211224093238_0479.JPG 717582.010627 1605737.475987 154.421584 0.315525 0.052323 -150.544826
DJI_20211224093239_0480.JPG 717591.097000 1605720.162040 154.404406 0.314718 0.057783 -150.541493
DJI_20211224093240_0481.JPG 717600.723618 1605701.834917 154.399921 0.338020 0.045522 -150.518353
DJI_20211224093242_0482.JPG 717610.503757 1605683.134495 154.355849 0.379762 0.047878 -150.512339
DJI_20211224093243_0483.JPG 717620.090599 1605664.781790 154.370518 0.375737 0.031536 -150.512258
DJI_20211224093245_0484.JPG 717629.333399 1605647.066911 154.381693 0.380009 0.033718 -150.478359
DJI_20211224093246_0485.JPG 717638.919584 1605628.691632 154.369433 0.381255 0.026404 -150.464288
DJI_20211224093248_0486.JPG 717648.618376 1605610.117703 154.362919 0.382133 0.032451 -150.469158
DJI_20211224093329_0508.JPG 717710.813756 1605624.665268 154.329491 -0.172620 -0.182951 25.216766
DJI_20211224093331_0509.JPG 717702.104069 1605641.291207 154.329252 -0.174514 -0.118493 25.208561
DJI_20211224093332_0510.JPG 717692.055283 1605660.557835 154.335933 -0.195989 -0.054303 25.210017
DJI_20211224093334_0511.JPG 717682.548385 1605678.630254 154.309836 -0.189830 -0.005724 25.216881
DJI_20211224093335_0512.JPG 717673.510496 1605695.812466 154.308345 -0.207661 0.015571 25.217999
