imageName, cameraIndex, cameraName, X_opt, Y_opt, Z_opt, X_gps, Y_gps, Z_gps, X_acc, Y_acc, Z_acc, Omega, Phi, Kappa, X_uncertainty, Y_uncertainty, Z_uncertainty, Omega_uncertainty, Phi_uncertainty, Kappa_uncertainty, inlierProb
8back01066.JPG, 1, SHARE102SPRO265_BACK_38.0_6000x4000 (RGB)(2), 717507.372959, 1606260.174424, 124.841092, 717507.166579, 1606261.285180, 140.706000, 0.933430, 0.933430, 2.679790, -53.732362, -22.025772, 21.081355, 0.023184, 0.022731, 0.031563, 0.012666, 0.006935, 0.011700, 1.000000
8down01066.JPG, 0, SHARE102SPRO265_DOWN_27.0_6000x4000 (RGB)(1), 717507.349902, 1606260.208598, 124.807409, 717507.653548, 1606260.464237, 140.751000, 0.933430, 0.933430, 2.679790, -12.149200, -1.796336, 30.497258, 0.023184, 0.022731, 0.031563, 0.011946, 0.012258, 0.005016, 1.000000
8front01066.JPG, 2, SHARE102SPRO265_FRONT_38.0_6000x4000 (RGB)(3), 717507.325277, 1606260.253290, 124.822584, 717507.246381, 1606261.151555, 140.718000, 0.933430, 0.933430, 2.679790, 28.267467, 19.788577, -156.283617, 0.023184, 0.022731, 0.031563, 0.012379, 0.011276, 0.007047, 1.000000
8left01066.JPG, 3, SHARE102SPRO265_LEFT_38.0_6000x4000 (RGB)(4), 717507.389596, 1606260.237442, 124.828059, 717507.889841, 1606260.157996, 140.711000, 0.933430, 0.933430, 2.679790, -37.894146, 36.172839, -51.599158, 0.023184, 0.022731, 0.031563, 0.013161, 0.009077, 0.011262, 1.000000
8right01066.JPG, 4, SHARE102SPRO265_RIGHT_38.0_6000x4000 (RGB)(5), 717507.308640, 1606260.190272, 124.835616, 717507.385517, 1606260.824427, 140.716000, 0.933430, 0.933430, 2.679790, 14.991859, -39.448476, 130.575937, 0.023184, 0.022731, 0.031563, 0.014502, 0.010818, 0.011050, 1.000000
8back01067.JPG, 1, SHARE102SPRO265_BACK_38.0_6000x4000 (RGB)(2), 717499.756404, 1606272.422868, 124.811004, 717500.086034, 1606273.191460, 140.675000, 0.935250, 0.935250, 2.690460, -51.729651, -21.180653, 21.954846, 0.022649, 0.022287, 0.031219, 0.012163, 0.007286, 0.011462, 1.000000
8down01067.JPG, 0, SHARE102SPRO265_DOWN_27.0_6000x4000 (RGB)(1), 717499.732791, 1606272.458083, 124.778811, 717500.323479, 1606272.791067, 140.718000, 0.935250, 0.935250, 2.690460, -10.467049, -0.625318, 30.547120, 0.022649, 0.022287, 0.031219, 0.011547, 0.012322, 0.004577, 1.000000
8front01067.JPG, 2, SHARE102SPRO265_FRONT_38.0_6000x4000 (RGB)(3), 717499.708632, 1606272.502380, 124.795784, 717500.168040, 1606273.052320, 140.687000, 0.935250, 0.935250, 2.690460, 30.215448, 20.710791, -157.054672, 0.022649, 0.022287, 0.031219, 0.011819, 0.011052, 0.007308, 1.000000
8left01067.JPG, 3, SHARE102SPRO265_LEFT_38.0_6000x4000 (RGB)(4), 717499.772993, 1606272.486194, 124.799489, 717500.311335, 1606272.904279, 140.679000, 0.935250, 0.935250, 2.690460, -36.628290, 37.203961, -50.904185, 0.022649, 0.022287, 0.031219, 0.012989, 0.008927, 0.010862, 1.000000
8right01067.JPG, 4, SHARE102SPRO265_RIGHT_38.0_6000x4000 (RGB)(5), 717499.692044, 1606272.439054, 124.807299, 717500.308264, 1606272.724095, 140.684000, 0.935250, 0.935250, 2.690460, 16.280434, -38.381973, 129.951102, 0.022649, 0.022287, 0.031219, 0.014133, 0.010375, 0.010570, 1.000000
8back01068.JPG, 1, SHARE102SPRO265_BACK_38.0_6000x4000 (RGB)(2), 717491.966679, 1606285.600128, 124.852287, 717492.526096, 1606285.911348, 140.684000, 0.934625, 0.934625, 2.681330, -54.089001, -21.848773, 20.946726, 0.023802, 0.022250, 0.030914, 0.013015, 0.006928, 0.011788, 1.000000
8down01068.JPG, 0, SHARE102SPRO265_DOWN_27.0_6000x4000 (RGB)(1), 717491.943749, 1606285.634209, 124.818424, 717492.532617, 1606285.900683, 140.727000, 0.934625, 0.934625, 2.681330, -12.462066, -1.746907, 30.286253, 0.023802, 0.022250, 0.030914, 0.012247, 0.012073, 0.005368, 1.000000
8front01068.JPG, 2, SHARE102SPRO265_FRONT_38.0_6000x4000 (RGB)(3), 717491.919295, 1606285.679074, 124.833360, 717492.612464, 1606285.766713, 140.697000, 0.934625, 0.934625, 2.681330, 28.030216, 19.689345, -156.488191, 0.023802, 0.022250, 0.030914, 0.012493, 0.011286, 0.006973, 1.000000
8left01068.JPG, 3, SHARE102SPRO265_LEFT_38.0_6000x4000 (RGB)(4), 717491.983554, 1606285.663013, 124.838916, 717492.751407, 1606285.623060, 140.686000, 0.934625, 0.934625, 2.681330, -38.076868, 36.308780, -51.808266, 0.023802, 0.022250, 0.030914, 0.012811, 0.009455, 0.011466, 1.000000
8right01068.JPG, 4, SHARE102SPRO265_RIGHT_38.0_6000x4000 (RGB)(5), 717491.902421, 1606285.616190, 124.846730, 717492.513032, 1606285.840312, 140.693000, 0.934625, 0.934625, 2.681330, 14.512311, -39.500395, 130.303488, 0.023802, 0.022250, 0.030914, 0.014363, 0.011087, 0.011844, 1.000000
8left01069.JPG, 3, SHARE102SPRO265_LEFT_38.0_6000x4000 (RGB)(4), 717484.881763, 1606297.731283, 124.866528, 717485.694600, 1606297.528445, 140.704000, 0.936585, 0.936585, 2.686610, -37.826484, 36.680541, -51.311995, 0.022762, 0.020780, 0.030598, 0.012392, 0.008968, 0.011046, 1.000000
