imageName longitude latitude altitude Omega Phi Kappa
8right01074.JPG 101.01783265 14.52149020 124.68175642 14.17763962 -39.60535607 130.53486261
8back01075.JPG 101.01776013 14.52161295 124.63340690 -53.50046268 -21.65812284 21.34609827
8down01075.JPG 101.01775991 14.52161326 124.59997248 -12.01744577 -1.35818638 30.43741841
8front01075.JPG 101.01775969 14.52161367 124.61542853 28.52053302 20.08303189 -156.63457171
8left01075.JPG 101.01776029 14.52161352 124.62039967 -37.86154197 36.59336076 -51.42923346
8right01075.JPG 101.01775953 14.52161310 124.62843575 14.91886779 -39.08540773 130.24985038
8back01076.JPG 101.01769442 14.52172205 124.62541304 -53.12783484 -21.57103324 21.44701960
8down01076.JPG 101.01769421 14.52172236 124.59223173 -11.68170777 -1.23079771 30.45006375
8front01076.JPG 101.01769399 14.52172277 124.60800350 28.88282907 20.18804394 -156.71255087
8left01076.JPG 101.01769458 14.52172262 124.61273781 -37.57590337 36.70246822 -51.34577889
8right01076.JPG 101.01769383 14.52172220 124.62067874 15.21671400 -38.96609715 130.19012685
8back01077.JPG 101.01762938 14.52183262 124.63651927 -53.32896442 -21.64524264 21.27619643
8down01077.JPG 101.01762916 14.52183293 124.60318523 -11.82152909 -1.39158524 30.38020493
8front01077.JPG 101.01762894 14.52183334 124.61877629 28.72576312 20.02047250 -156.65773113
8left01077.JPG 101.01762954 14.52183319 124.62374205 -37.61522820 36.58820683 -51.51147579
8right01077.JPG 101.01762878 14.52183277 124.63155351 15.08698819 -39.14108471 130.20361306
8back01078.JPG 101.01755698 14.52195271 124.60385861 -53.54323964 -22.07057270 20.87151213
8down01078.JPG 101.01755677 14.52195302 124.57026328 -11.88509686 -1.95901084 30.38155437
8front01078.JPG 101.01755655 14.52195343 124.58556749 28.52912736 19.58974885 -156.26511435
8left01078.JPG 101.01755714 14.52195328 124.59117384 -37.49873432 36.07634198 -51.81545731
8right01078.JPG 101.01755639 14.52195286 124.59825226 15.23602822 -39.64598701 130.53867500
8back01079.JPG 101.01748972 14.52207430 124.43282401 -53.01182597 -21.50694000 21.48372178
8down01079.JPG 101.01748951 14.52207462 124.39973127 -11.57952465 -1.16015551 30.43323430
8front01079.JPG 101.01748928 14.52207502 124.41561085 29.00698240 20.23075585 -156.77513286
8left01079.JPG 101.01748988 14.52207487 124.42024248 -37.48510320 36.77336453 -51.32616181
8right01079.JPG 101.01748912 14.52207445 124.42819237 15.28131522 -38.91069448 130.12977053
8back01080.JPG 101.01741846 14.52219150 124.36767944 -52.97528968 -21.73123796 21.28254488
8down01080.JPG 101.01741825 14.52219181 124.33453823 -11.46867627 -1.45207559 30.44163160
8front01080.JPG 101.01741803 14.52219222 124.35038295 29.04576670 20.01440275 -156.56621932
8left01080.JPG 101.01741862 14.52219207 124.35530273 -37.28536012 36.50701705 -51.47543735
8right01080.JPG 101.01741787 14.52219165 124.36275967 15.50520733 -39.16718779 130.30955155
8down01081.JPG 101.01734820 14.52231079 124.16295174 -12.10556913 -1.79074017 30.48519704
8left01081.JPG 101.01734857 14.52231105 124.18362103 -37.84397413 36.18311496 -51.60960021
8back01081.JPG 101.01734841 14.52231048 124.19660638 -53.69049801 -22.01358557 21.07563482
8front01081.JPG 101.01734797 14.52231120 124.17816137 28.31608243 19.78502087 -156.29722649
8right01081.JPG 101.01734781 14.52231063 124.19114672 15.02494003 -39.44899471 130.55873873
8back01090.JPG 101.01751467 14.52243893 124.32552970 58.59872748 28.61034322 -168.32540721
8down01090.JPG 101.01751483 14.52243863 124.28762109 13.18497130 12.41683812 -151.16215615
8front01090.JPG 101.01751508 14.52243822 124.29725570 -25.93462617 -10.56303146 29.43579223
8left01090.JPG 101.01751450 14.52243836 124.31484128 35.13710516 -27.11441447 121.59157437
8right01090.JPG 101.01751525 14.52243879 124.30794413 -17.82843581 49.53985486 -44.21503655
8back01091.JPG 101.01758273 14.52232471 124.32543962 50.09936528 26.91613610 -163.87648423
8down01091.JPG 101.01758291 14.52232438 124.29282953 6.46076471 8.44883587 -149.51605384
8front01091.JPG 101.01758316 14.52232399 124.30936273 -32.63960599 -14.66332355 28.15875764
8left01091.JPG 101.01758257 14.52232414 124.32063149 30.36974167 -30.13875648 125.05139636
8right01091.JPG 101.01758331 14.52232457 124.31417085 -23.57871313 45.29950693 -45.13199104
8back01092.JPG 101.01765460 14.52220730 124.51925618 50.33094873 26.64359178 -163.63027637
8down01092.JPG 101.01765478 14.52220697 124.48654476 6.80744930 8.09987882 -149.54501789
8front01092.JPG 101.01765503 14.52220658 124.50298557 -32.36110738 -14.91590822 27.90797508
8left01092.JPG 101.01765444 14.52220672 124.51396545 30.77970716 -30.46932268 125.18506753
8right01092.JPG 101.01765519 14.52220716 124.50827630 -23.03610612 45.01142856 -45.41419621
8back01093.JPG 101.01772416 14.52208798 124.66099039 51.15018017 26.81597119 -164.29506158
8down01093.JPG 101.01772434 14.52208765 124.62774815 7.37335686 8.63444078 -149.85898901
8front01093.JPG 101.01772459 14.52208726 124.64353047 -31.81562556 -14.30528986 28.00812365
8left01093.JPG 101.01772400 14.52208741 124.65528332 31.00791964 -30.10560095 124.60608487
8right01093.JPG 101.01772475 14.52208784 124.64923754 -22.51265855 45.62968096 -45.41873650
8back01094.JPG 101.01779460 14.52197250 124.84957855 53.13141180 27.30805419 -165.22757268
8down01094.JPG 101.01779477 14.52197218 124.81502950 8.97133823 9.56512284 -150.11829185
8front01094.JPG 101.01779502 14.52197178 124.82918213 -30.16259689 -13.42197231 28.40900270
8left01094.JPG 101.01779444 14.52197193 124.84241765 32.21929903 -29.35357646 123.90922052
8right01094.JPG 101.01779519 14.52197236 124.83634303 -21.20936891 46.56355666 -45.06666426
8back01095.JPG 101.01786284 14.52185753 124.76723620 51.44937808 26.57297607 -164.39856473
8down01095.JPG 101.01786302 14.52185720 124.73385950 7.66149300 8.52298749 -150.09654190
8front01095.JPG 101.01786327 14.52185681 124.74948920 -31.62714731 -14.24302811 27.74765188
8left01095.JPG 101.01786268 14.52185695 124.76122325 31.16123183 -30.30167485 124.40852306
8right01095.JPG 101.01786343 14.52185738 124.75550215 -21.99487030 45.64957230 -45.78951016
8back01096.JPG 101.01793712 14.52173325 124.67589406 51.84981159 26.66362589 -164.18617173
8down01096.JPG 101.01793730 14.52173292 124.64223376 8.12725681 8.45714562 -149.89448450
8front01096.JPG 101.01793755 14.52173253 124.65753305 -31.10266422 -14.42047573 27.86435362
8left01096.JPG 101.01793696 14.52173267 124.66930049 31.77920740 -30.28209110 124.65114592
8right01096.JPG 101.01793771 14.52173310 124.66412662 -21.64304679 45.49333300 -45.58818454
8back01097.JPG 101.01799910 14.52162396 124.83165546 51.79540460 26.31042720 -163.85472205
8down01097.JPG 101.01799928 14.52162363 124.79809164 8.22488512 7.99681109 -149.92390050
8front01097.JPG 101.01799952 14.52162324 124.81353233 -31.09095817 -14.75841080 27.53995784
8left01097.JPG 101.01799893 14.52162338 124.82482428 31.96589489 -30.71531439 124.83491794
8right01097.JPG 101.01799969 14.52162381 124.82036351 -21.29396596 45.10764991 -45.94786094
8back01098.JPG 101.01806758 14.52150811 124.92505821 52.77177594 26.57217036 -164.23747542
8down01098.JPG 101.01806775 14.52150779 124.89083951 9.04053314 8.42275968 -149.99190045
8front01098.JPG 101.01806800 14.52150739 124.90546709 -30.22843742 -14.38613678 27.76484834
8left01098.JPG 101.01806741 14.52150754 124.91745661 32.63461738 -30.35220905 124.56483544
8right01098.JPG 101.01806816 14.52150797 124.91306869 -20.64155583 45.51125323 -45.73190485
8back01099.JPG 101.01813677 14.52138846 124.93815374 51.28899243 26.25640543 -163.96030212
8down01099.JPG 101.01813695 14.52138813 124.90492755 7.68661065 8.02294762 -150.03075710
8front01099.JPG 101.01813719 14.52138773 124.92076710 -31.66126641 -14.67112835 27.47246389
8left01099.JPG 101.01813661 14.52138788 124.93195174 31.34890168 -30.73391701 124.70998669
8right01099.JPG 101.01813736 14.52138831 124.92696910 -21.76748457 45.18248466 -46.06021278
8back01100.JPG 101.01820335 14.52127715 125.03992531 52.07839576 26.49186790 -164.38648097
8down01100.JPG 101.01820353 14.52127682 125.00616502 8.30312050 8.45694847 -150.14539141
8front01100.JPG 101.01820377 14.52127643 125.02134265 -31.01285494 -14.26352728 27.66591976
8left01100.JPG 101.01820318 14.52127658 125.03318725 31.78511924 -30.38149898 124.38768164
8right01100.JPG 101.01820393 14.52127700 125.02808071 -21.28414633 45.61604451 -45.89625415
8back01101.JPG 101.01827639 14.52115623 125.02392951 52.21829067 26.72476092 -164.41674024
8down01101.JPG 101.01827656 14.52115591 124.99003356 8.40816633 8.64378511 -150.00215484
8front01101.JPG 101.01827681 14.52115551 125.00503839 -30.82868591 -14.20856674 27.90106735
8left01101.JPG 101.01827622 14.52115566 125.01709961 31.94376959 -30.15366944 124.45178022
8right01101.JPG 101.01827697 14.52115609 125.01186829 -21.37843167 45.70820701 -45.58778439
8back01102.JPG 101.01834062 14.52104691 125.10289542 53.07789514 26.97472048 -164.76632289
8down01102.JPG 101.01834079 14.52104659 125.06842448 9.11789437 9.04014881 -150.05429265
8front01102.JPG 101.01834104 14.52104619 125.08270853 -30.07429313 -13.86889878 28.11822895
8left01102.JPG 101.01834045 14.52104634 125.09540232 32.52713638 -29.81062371 124.21495947
8right01102.JPG 101.01834120 14.52104677 125.09020163 -20.83427830 46.07757686 -45.36835422
8back01103.JPG 101.01841261 14.52092611 125.07603739 51.91438959 26.96799546 -164.65843852
8down01103.JPG 101.01841278 14.52092578 125.04229455 7.99308776 8.96858656 -149.98891983
8front01103.JPG 101.01841303 14.52092538 125.05746059 -31.18767160 -13.96516276 28.12320429
8left01103.JPG 101.01841244 14.52092553 125.06976313 31.46285276 -29.85059710 124.31606060
8right01103.JPG 101.01841319 14.52092596 125.06373485 -21.96979918 45.98333350 -45.33925113
8back01104.JPG 101.01848489 14.52080540 125.14079891 51.67982977 26.72130199 -164.11270907
8down01104.JPG 101.01848507 14.52080507 125.10723082 7.97729740 8.45347920 -149.80622755
8front01104.JPG 101.01848531 14.52080468 125.12264092 -31.22281543 -14.47850882 27.93180562
8left01104.JPG 101.01848472 14.52080482 125.13435360 31.68973809 -30.25038449 124.74541414
8right01104.JPG 101.01848547 14.52080525 125.12908623 -21.85518284 45.44676493 -45.48276239
8back01105.JPG 101.01855654 14.52068630 125.15897724 52.69160701 26.80296565 -164.48512293
8down01105.JPG 101.01855672 14.52068597 125.12477063 8.84914378 8.74248563 -149.99193165
8front01105.JPG 101.01855697 14.52068557 125.13939484 -30.36842277 -14.13849979 27.97351918
8left01105.JPG 101.01855638 14.52068572 125.15168257 32.36881919 -30.05914001 124.41694618
8right01105.JPG 101.01855713 14.52068615 125.14668952 -20.99528331 45.78881798 -45.50489233
8back01106.JPG 101.01862540 14.52056956 125.17767323 54.23315344 27.19844794 -165.41543248
8down01106.JPG 101.01862557 14.52056924 125.14247148 10.02017437 9.60292949 -150.31721902
8front01106.JPG 101.01862582 14.52056884 125.15581712 -29.17729402 -13.26877798 28.27724202
8left01106.JPG 101.01862524 14.52056899 125.16940334 33.12513838 -29.39601890 123.68522071
8right01106.JPG 101.01862599 14.52056942 125.16408701 -20.03413013 46.69468301 -45.28611316
8back01107.JPG 101.01869716 14.52044960 125.06215686 51.20519039 26.50776904 -164.00306142
8down01107.JPG 101.01869734 14.52044927 125.02893178 7.56300359 8.23133809 -149.88359298
8front01107.JPG 101.01869759 14.52044888 125.04476112 -31.70015284 -14.60216582 27.72540742
8left01107.JPG 101.01869700 14.52044903 125.05612513 31.27549806 -30.48455441 124.76772401
8right01107.JPG 101.01869775 14.52044946 125.05079285 -22.10172444 45.29188150 -45.73425789
8back01108.JPG 101.01876511 14.52033843 124.95256287 51.65877314 26.71348789 -164.23579855
8down01108.JPG 101.01876529 14.52033810 124.91901532 7.91356586 8.52382625 -149.89202544
8front01108.JPG 101.01876553 14.52033771 124.93444459 -31.30468574 -14.37035762 27.90983142
8left01108.JPG 101.01876495 14.52033785 124.94622680 31.55158186 -30.22003299 124.62276572
8right01108.JPG 101.01876570 14.52033828 124.94078065 -21.89225947 45.54999480 -45.53789158
8back01109.JPG 101.01883107 14.52022794 124.98143658 52.90128133 27.07240255 -164.86815544
8down01109.JPG 101.01883124 14.52022762 124.94706081 8.89460148 9.17343169 -150.05169757
8front01109.JPG 101.01883149 14.52022722 124.96145197 -30.27597586 -13.76720340 28.20698908
8left01109.JPG 101.01883091 14.52022737 124.97423080 32.27535195 -29.68728066 124.15671235
8right01109.JPG 101.01883165 14.52022780 124.96865776 -21.12877851 46.19173676 -45.26901865
8back01110.JPG 101.01890314 14.52010573 124.88705631 53.28115295 27.27517294 -165.19287112
8down01110.JPG 101.01890331 14.52010540 124.85241856 9.13712139 9.52004956 -150.11908008
8front01110.JPG 101.01890356 14.52010501 124.86646650 -30.00388668 -13.45644203 28.37913234
8left01110.JPG 101.01890297 14.52010515 124.87969765 32.39456566 -29.39529543 123.92882062
8right01110.JPG 101.01890372 14.52010558 124.87382516 -21.01910067 46.52497912 -45.10057464
8back01111.JPG 101.01897775 14.51997820 124.79309978 52.39063214 26.79387783 -164.49065035
8down01111.JPG 101.01897793 14.51997787 124.75908416 8.54719185 8.73934866 -150.00190086
8front01111.JPG 101.01897818 14.51997748 124.77393916 -30.67431190 -14.13469984 27.96360162
8left01111.JPG 101.01897759 14.51997762 124.78614287 32.06084721 -30.06594810 124.40795308
8right01111.JPG 101.01897834 14.51997805 124.78089607 -21.28835968 45.79099977 -45.51938833
8back01112.JPG 101.01904211 14.51987160 124.58271516 53.01561858 27.14451991 -164.97416059
8down01112.JPG 101.01904229 14.51987127 124.54825844 8.96351484 9.29086564 -150.06964987
8front01112.JPG 101.01904254 14.51987088 124.56254318 -30.19519423 -13.66496188 28.26918966
8left01112.JPG 101.01904195 14.51987102 124.57547114 32.30563735 -29.58650014 124.08442185
8right01112.JPG 101.01904270 14.51987145 124.56978720 -21.10814251 46.30226144 -45.20617022
8back01113.JPG 101.01910852 14.51976095 124.57507396 53.43872146 27.15287522 -164.97502972
8down01113.JPG 101.01910869 14.51976063 124.54035218 9.38536136 9.29740834 -150.06432619
8front01113.JPG 101.01910894 14.51976023 124.55431304 -29.77049315 -13.66320609 28.27763392
8left01113.JPG 101.01910836 14.51976038 124.56736087 32.72961031 -29.57841122 124.08698761
8right01113.JPG 101.01910910 14.51976081 124.56202614 -20.69362595 46.30529040 -45.19484297
8back01114.JPG 101.01917880 14.51964395 124.38570810 53.54802285 27.33088545 -165.47376644
8down01114.JPG 101.01917897 14.51964363 124.35090752 9.29891191 9.73399560 -150.26119546
8front01114.JPG 101.01917922 14.51964323 124.36473950 -29.85960387 -13.20206634 28.40628007
8left01114.JPG 101.01917863 14.51964338 124.37826580 32.41292206 -29.25379367 123.68447987
8right01114.JPG 101.01917938 14.51964381 124.37218180 -20.86661305 46.78035811 -45.12046393
8back01115.JPG 101.01925490 14.51953267 124.60519904 52.55695878 27.13878837 -165.18783539
8down01115.JPG 101.01925508 14.51953234 124.57104249 8.43053444 9.41904789 -150.21210541
8front01115.JPG 101.01925532 14.51953195 124.58567882 -30.75808935 -13.47680202 28.24038699
8left01115.JPG 101.01925474 14.51953210 124.59861900 31.64755786 -29.52430576 123.87775243
8right01115.JPG 101.01925549 14.51953252 124.59225886 -21.60394419 46.48360427 -45.28949567
8back01116.JPG 101.01931832 14.51942508 124.54654303 52.10950147 26.88118483 -164.59645638
8down01116.JPG 101.01931850 14.51942475 124.51269153 8.21946498 8.86771729 -150.00955373
8front01116.JPG 101.01931875 14.51942435 124.52773490 -30.98432153 -14.03045801 28.04122970
8left01116.JPG 101.01931816 14.51942450 124.53999094 31.69838481 -29.95123820 124.34084197
8right01116.JPG 101.01931891 14.51942493 124.53428698 -21.67634781 45.90608645 -45.43703308
8back01117.JPG 101.01939523 14.51931424 124.50713644 52.14541066 27.50911007 -164.96196577
8down01117.JPG 101.01939541 14.51931391 124.47315199 8.05555009 9.54528082 -149.80470451
8front01117.JPG 101.01939566 14.51931352 124.48798875 -30.97158851 -13.63232170 28.64303442
8left01117.JPG 101.01939507 14.51931366 124.50091994 31.51930592 -29.24919825 124.24379038
8right01117.JPG 101.01939582 14.51931409 124.49420525 -22.34372060 46.39045088 -44.69344891
8back01118.JPG 101.01945896 14.51919801 124.49949174 52.65833373 27.36407505 -164.95939480
8down01118.JPG 101.01945914 14.51919768 124.46521371 8.58625433 9.43950643 -149.90534043
8front01118.JPG 101.01945939 14.51919729 124.47970583 -30.49236273 -13.65192612 28.49513994
8left01118.JPG 101.01945880 14.51919743 124.49267470 32.00590371 -29.38572897 124.18760744
8right01118.JPG 101.01945955 14.51919786 124.48652288 -21.68370774 46.34928813 -44.89502843
8back01173.JPG 101.01972108 14.51914462 123.83170142 -55.96124482 -22.40707641 20.43685635
8down01173.JPG 101.01972087 14.51914492 123.79657360 -14.14154875 -2.47794620 30.30531079
8front01173.JPG 101.01972065 14.51914533 123.80988520 26.17788518 19.14501955 -155.97038073
8left01173.JPG 101.01972124 14.51914518 123.81670011 -39.54102147 35.64078960 -52.17601762
8right01173.JPG 101.01972048 14.51914477 123.82488651 13.12412773 -40.14238158 130.75944952
8back01174.JPG 101.01963222 14.51927899 123.73360202 -51.82524968 -21.47487411 21.89518528
8down01174.JPG 101.01963201 14.51927931 123.70127134 -10.53894338 -0.88310347 30.69945280
8front01174.JPG 101.01963179 14.51927971 123.71809136 30.03464934 20.61432630 -156.75172596
8left01174.JPG 101.01963238 14.51927956 123.72207025 -36.71956133 36.90542219 -50.87535563
