imageName X Y Z Omega Phi Kappa
8left01092.JPG 717426.617137 1606441.291118 124.513965 30.779707 -30.469323 125.185068
8right01092.JPG 717426.697359 1606441.339781 124.508276 -23.036106 45.011429 -45.414196
8back01093.JPG 717434.249183 1606428.217667 124.660990 51.150180 26.815971 -164.295062
8down01093.JPG 717434.268763 1606428.180984 124.627748 7.373357 8.634441 -149.858989
8front01093.JPG 717434.295849 1606428.137958 124.643530 -31.815626 -14.305290 28.008124
8left01093.JPG 717434.232331 1606428.153624 124.655283 31.007920 -30.105601 124.606085
8right01093.JPG 717434.312700 1606428.202000 124.649238 -22.512659 45.629681 -45.418736
8back01094.JPG 717441.955652 1606415.505452 124.849579 53.131412 27.308054 -165.227573
8down01094.JPG 717441.974588 1606415.469650 124.815029 8.971338 9.565123 -150.118292
8front01094.JPG 717442.001833 1606415.426159 124.829182 -30.162597 -13.421972 28.409003
8left01094.JPG 717441.938557 1606415.441620 124.842418 32.219299 -29.353576 123.909221
8right01094.JPG 717442.018928 1606415.489991 124.836343 -21.209369 46.563557 -45.066664
8back01095.JPG 717449.424704 1606402.847810 124.767236 51.449378 26.572976 -164.398565
8down01095.JPG 717449.444171 1606402.811190 124.733859 7.661493 8.522987 -150.096542
8front01095.JPG 717449.471049 1606402.767978 124.749489 -31.627147 -14.243028 27.747652
8left01095.JPG 717449.407584 1606402.783867 124.761223 31.161232 -30.301675 124.408523
8right01095.JPG 717449.488169 1606402.831921 124.755502 -21.994870 45.649572 -45.789510
8back01096.JPG 717457.553804 1606389.165324 124.675894 51.849812 26.663626 -164.186172
8down01096.JPG 717457.573446 1606389.129058 124.642234 8.127257 8.457146 -149.894485
8front01096.JPG 717457.600441 1606389.085801 124.657533 -31.102664 -14.420476 27.864354
8left01096.JPG 717457.536905 1606389.101379 124.669300 31.779207 -30.282091 124.651146
8right01096.JPG 717457.617340 1606389.149746 124.664127 -21.643047 45.493333 -45.588185
8back01097.JPG 717464.341356 1606377.130483 124.831655 51.795405 26.310427 -163.854722
8down01097.JPG 717464.361203 1606377.094240 124.798092 8.224885 7.996811 -149.923901
8front01097.JPG 717464.388006 1606377.050913 124.813532 -31.090958 -14.758411 27.539958
8left01097.JPG 717464.324405 1606377.066577 124.824824 31.965895 -30.715314 124.834918
8right01097.JPG 717464.404958 1606377.114819 124.820364 -21.293966 45.107650 -45.947861
8back01098.JPG 717471.836734 1606364.376238 124.925058 52.771776 26.572170 -164.237475
8down01098.JPG 717471.856324 1606364.340470 124.890840 9.040533 8.422760 -149.991900
8front01098.JPG 717471.883238 1606364.296931 124.905467 -30.228437 -14.386137 27.764848
8left01098.JPG 717471.819725 1606364.312434 124.917457 32.634617 -30.352209 124.564835
8right01098.JPG 717471.900247 1606364.360735 124.913069 -20.641556 45.511253 -45.731905
8back01099.JPG 717479.412844 1606351.201090 124.938154 51.288992 26.256405 -163.960302
8down01099.JPG 717479.432603 1606351.164489 124.904928 7.686611 8.022948 -150.030757
8front01099.JPG 717479.459340 1606351.121266 124.920767 -31.661266 -14.671128 27.472464
8left01099.JPG 717479.395775 1606351.137151 124.931952 31.348902 -30.733917 124.709987
8right01099.JPG 717479.476409 1606351.185205 124.926969 -21.767485 45.182485 -46.060213
8back01100.JPG 717486.699012 1606338.947170 125.039925 52.078396 26.491868 -164.386481
8down01100.JPG 717486.718478 1606338.910903 125.006165 8.303121 8.456948 -150.145391
8front01100.JPG 717486.745297 1606338.867493 125.021343 -31.012855 -14.263527 27.665920
8left01100.JPG 717486.681835 1606338.883315 125.033187 31.785119 -30.381499 124.387682
8right01100.JPG 717486.762474 1606338.931349 125.028081 -21.284146 45.616045 -45.896254
8back01101.JPG 717494.691038 1606325.635915 125.023930 52.218291 26.724761 -164.416740
8down01101.JPG 717494.710512 1606325.599778 124.990034 8.408166 8.643785 -150.002155
8front01101.JPG 717494.737501 1606325.556414 125.005038 -30.828686 -14.208567 27.901067
8left01101.JPG 717494.674027 1606325.572024 125.017100 31.943770 -30.153669 124.451780
8right01101.JPG 717494.754511 1606325.620305 125.011868 -21.378432 45.708207 -45.587784
8back01102.JPG 717501.722092 1606313.599498 125.102895 53.077895 26.974720 -164.766323
8down01102.JPG 717501.741334 1606313.563783 125.068424 9.117894 9.040149 -150.054293
8front01102.JPG 717501.768432 1606313.520244 125.082709 -30.074293 -13.868899 28.118229
8left01102.JPG 717501.705043 1606313.535692 125.095402 32.527136 -29.810624 124.214959
8right01102.JPG 717501.785482 1606313.584050 125.090202 -20.834278 46.077577 -45.368354
8back01103.JPG 717509.600727 1606300.299671 125.076037 51.914390 26.967995 -164.658439
