Id,Camera,Group,Lat,Lon,AbsAlt,RltAlt,X_Pitch,X_Roll,Yaw,Pitch,Roll,X_Yaw,StdLat,StdLon,StdHgt,Q,Date,Time,AircraftType,Debug 
00025,2,0005,13.79502050,100.80371114,-7.229496,0.470333, 0, 2,148,0.02000427,0.01000000,0.00000000,1.21925,1.39976,3.33646,16,2023.03.17,18.13.35.550907,M300_RTK,psdk T=43  err=0,5,5
00026,5,0006,13.79502065,100.80371122,-7.243248,0.536390, 0, 2,148,0.02000427,0.01000000,0.00000000,1.22745,1.41458,3.32583,16,2023.03.17,18.13.37.309379,M300_RTK,psdk T=43  err=0,6,6
00027,3,0006,13.79502065,100.80371122,-7.243242,0.536390, 0, 2,148,0.02000427,0.01000000,0.00000000,1.22745,1.41458,3.32583,16,2023.03.17,18.13.37.309880,M300_RTK,psdk T=43  err=0,6,6
00028,1,0006,13.79502065,100.80371122,-7.243240,0.536390, 0, 2,148,0.02000427,0.01000000,0.00000000,1.22745,1.41458,3.32583,16,2023.03.17,18.13.37.310078,M300_RTK,psdk T=43  err=0,6,6
00029,4,0006,13.79502065,100.80371122,-7.243235,0.536390, 0, 2,148,0.02000427,0.01000000,0.00000000,1.22745,1.41458,3.32583,16,2023.03.17,18.13.37.310457,M300_RTK,psdk T=43  err=0,6,6
00030,2,0006,13.79502065,100.80371122,-7.243229,0.536390, 0, 2,148,0.02000427,0.01000000,0.00000000,1.22745,1.41458,3.32583,16,2023.03.17,18.13.37.310900,M300_RTK,psdk T=43  err=0,6,6
00031,5,0007,13.79502087,100.80371124,-7.226925,0.483545, 0, 2,148,0.02000427,0.01000000,0.00000000,1.13025,1.37293,3.31064,16,2023.03.17,18.13.39.229367,M300_RTK,psdk T=44  err=0,7,7
00032,3,0007,13.79502087,100.80371124,-7.226913,0.483545, 0, 2,148,0.02000427,0.01000000,0.00000000,1.13025,1.37293,3.31064,16,2023.03.17,18.13.39.229865,M300_RTK,psdk T=44  err=0,7,7
00033,1,0007,13.79502087,100.80371124,-7.226909,0.483545, 0, 2,148,0.02000427,0.01000000,0.00000000,1.13025,1.37293,3.31064,16,2023.03.17,18.13.39.230066,M300_RTK,psdk T=44  err=0,7,7
00034,4,0007,13.79502087,100.80371124,-7.226900,0.483545, 0, 2,148,0.02000427,0.01000000,0.00000000,1.13025,1.37293,3.31064,16,2023.03.17,18.13.39.230449,M300_RTK,psdk T=44  err=0,7,7
00035,2,0007,13.79502087,100.80371124,-7.226890,0.483545, 0, 2,148,0.02000427,0.01000000,0.00000000,1.13025,1.37293,3.31064,16,2023.03.17,18.13.39.230899,M300_RTK,psdk T=44  err=0,7,7
00036,5,0008,13.79502104,100.80371110,-7.201079,0.113621, 0, 2,148,0.02000427,0.01000000,0.00000000,1.13039,1.39490,3.30676,16,2023.03.17,18.13.41.429349,M300_RTK,psdk T=44  err=0,8,8
00037,3,0008,13.79502104,100.80371110,-7.201079,0.113621, 0, 2,148,0.02000427,0.01000000,0.00000000,1.13039,1.39490,3.30676,16,2023.03.17,18.13.41.429841,M300_RTK,psdk T=44  err=0,8,8
00038,1,0008,13.79502104,100.80371110,-7.201079,0.113621, 0, 2,148,0.02000427,0.01000000,0.00000000,1.13039,1.39490,3.30676,16,2023.03.17,18.13.41.430043,M300_RTK,psdk T=44  err=0,8,8
00039,4,0008,13.79502104,100.80371110,-7.201079,0.113621, 0, 2,148,0.02000427,0.01000000,0.00000000,1.13039,1.39490,3.30676,16,2023.03.17,18.13.41.430433,M300_RTK,psdk T=44  err=0,8,8
00040,2,0008,13.79502104,100.80371110,-7.201078,0.113621, 0, 2,148,0.02000427,0.01000000,0.00000000,1.13039,1.39490,3.30676,16,2023.03.17,18.13.41.430893,M300_RTK,psdk T=44  err=0,8,8
00041,5,0009,13.79502152,100.80371072,-7.163930,0.454479, 0, 2,148,0.02000427,0.01000000,0.00000000,1.08193,1.36337,3.30206,16,2023.03.17,18.13.43.869332,M300_RTK,psdk T=44  err=0,9,9
00042,3,0009,13.79502152,100.80371072,-7.163919,0.454479, 0, 2,148,0.02000427,0.01000000,0.00000000,1.08193,1.36337,3.30206,16,2023.03.17,18.13.43.869819,M300_RTK,psdk T=44  err=0,9,9
00043,1,0009,13.79502152,100.80371072,-7.163914,0.454479, 0, 2,148,0.02000427,0.01000000,0.00000000,1.08193,1.36337,3.30206,16,2023.03.17,18.13.43.870022,M300_RTK,psdk T=44  err=0,9,9
00044,4,0009,13.79502152,100.80371072,-7.163905,0.454479, 0, 2,148,0.02000427,0.01000000,0.00000000,1.08193,1.36337,3.30206,16,2023.03.17,18.13.43.870419,M300_RTK,psdk T=44  err=0,9,9
00045,2,0009,13.79502152,100.80371072,-7.163894,0.454479, 0, 2,148,0.02000427,0.01000000,0.00000000,1.08193,1.36337,3.30206,16,2023.03.17,18.13.43.870892,M300_RTK,psdk T=44  err=0,9,9
00046,5,0010,13.79502232,100.80371082,-7.104964,0.417486, 0, 2,148,0.02000427,0.01000000,0.00000000,1.09490,1.37955,3.30015,16,2023.03.17,18.13.46.269311,M300_RTK,psdk T=44  err=0,10,10
