Name,Latitude,Longitude,AbsAlt,RltAlt,Pitch,Roll,Yaw,StdHorizon,StdHeight,Q,Date,Time
8front00008.JPG,14.52023774,101.01446827,137.166,119.943,-55.83,173.00,155.04,1.3347391430538,2.49539,16,2022.11.06,09.29.28.839060
8back00008.JPG,14.52023618,101.01446920,137.151,119.929,-33.88,-175.27,-33.41,1.3347391430538,2.49539,16,2022.11.06,09.29.28.847900
8right00008.JPG,14.52023651,101.01446951,137.156,119.933,-40.09,165.56,-110.58,1.3347391430538,2.49539,16,2022.11.06,09.29.28.850590
8right00009.JPG,14.52012606,101.01453612,137.146,119.933,-39.12,165.76,-110.90,1.34084922701995,2.53781,16,2022.11.06,09.29.30.497300
8down00009.JPG,14.52012553,101.01453594,137.186,119.973,-77.93,-155.85,-54.63,1.34084922701995,2.53781,16,2022.11.06,09.29.30.532300
8left00009.JPG,14.52012481,101.01453586,137.152,119.939,-48.76,-163.18,47.19,1.34084922701995,2.53781,16,2022.11.06,09.29.30.587200
8front00009.JPG,14.52012352,101.01453714,137.156,119.943,-55.73,171.26,156.28,1.34084922701995,2.53781,16,2022.11.06,09.29.30.789000
8back00009.JPG,14.52012184,101.01453815,137.142,119.929,-33.82,-174.09,-34.25,1.34084922701995,2.53781,16,2022.11.06,09.29.30.891700
8left00010.JPG,14.52001353,101.01460226,137.173,119.938,-47.80,-163.50,47.62,1.3433414281187,2.50514,16,2022.11.06,09.29.31.258370
8front00010.JPG,14.52001222,101.01460355,137.179,119.943,-55.83,173.00,155.04,1.3433414281187,2.50514,16,2022.11.06,09.29.31.278620
8back00010.JPG,14.52001050,101.01460457,137.165,119.929,-33.88,-175.27,-33.41,1.3433414281187,2.50514,16,2022.11.06,09.29.31.289160
8right00010.JPG,14.52001095,101.01460481,137.169,119.933,-40.09,165.56,-110.58,1.3433414281187,2.50514,16,2022.11.06,09.29.31.290540
8down00010.JPG,14.52001050,101.01460457,137.209,119.973,-78.30,-160.26,-50.13,1.3433414281187,2.50514,16,2022.11.06,09.29.31.293110
8right00011.JPG,14.51989205,101.01467626,137.205,119.933,-40.25,166.85,-111.42,1.34610320321289,2.50082,16,2022.11.06,09.29.32.570360
8down00011.JPG,14.51989158,101.01467604,137.244,119.972,-79.24,-158.42,-51.93,1.34610320321289,2.50082,16,2022.11.06,09.29.32.573220
8left00011.JPG,14.51989094,101.01467592,137.210,119.938,-48.01,-164.96,48.70,1.34610320321289,2.50082,16,2022.11.06,09.29.32.577790
8front00011.JPG,14.51988955,101.01467727,137.214,119.942,-54.83,173.15,154.91,1.34610320321289,2.50082,16,2022.11.06,09.29.32.598980
8back00011.JPG,14.51988787,101.01467827,137.202,119.929,-34.88,-175.20,-33.45,1.34610320321289,2.50082,16,2022.11.06,09.29.32.609110
8right00012.JPG,14.51978008,101.01474305,137.239,119.933,-39.12,165.76,-110.90,1.34072436906323,2.53565,16,2022.11.06,09.29.33.768900
