imageName longitude latitude altitude Omega Phi Kappa
S0640.JPG 101.01638863 14.52261092 184.21078132 -0.38745325 -2.43745436 43.73982506
W0640.JPG 101.01638827 14.52261060 184.23132879 32.62964253 27.15205287 36.52500488
X0640.JPG 101.01638897 14.52261124 184.23399322 -37.12026319 -31.40158176 -146.70507264
A0641.JPG 101.01650806 14.52241304 184.44834473 -34.62266932 29.86908840 143.85249704
D0641.JPG 101.01650740 14.52241370 184.44736897 35.28795550 -30.56805478 -34.88263603
S0641.JPG 101.01650774 14.52241337 184.42583586 0.36580439 -1.38582840 44.58862500
W0641.JPG 101.01650739 14.52241305 184.44661900 33.28094211 28.49596191 36.68276735
X0641.JPG 101.01650808 14.52241369 184.44883901 -35.60307091 -31.05742643 -145.17708282
A0642.JPG 101.01662661 14.52221881 184.44275311 -36.38468183 28.87750455 145.91359254
D0642.JPG 101.01662593 14.52221945 184.44113856 35.41381123 -29.19632127 -33.12302465
S0642.JPG 101.01662628 14.52221913 184.41992382 -0.34002611 -1.14936524 46.62705380
W0642.JPG 101.01662594 14.52221880 184.44133518 31.64176427 29.78904148 38.50651479
X0642.JPG 101.01662660 14.52221946 184.44230288 -35.25013617 -32.04660053 -143.06779430
A0643.JPG 101.01674736 14.52202623 184.08243616 -36.20269932 27.37585384 145.97008235
D0643.JPG 101.01674666 14.52202687 184.07952753 36.43683339 -29.60748617 -31.46422625
S0643.JPG 101.01674702 14.52202655 184.05897547 -0.10330072 -2.33380702 47.55190770
W0643.JPG 101.01674669 14.52202621 184.07951979 31.05302743 29.26383819 40.12433754
X0643.JPG 101.01674734 14.52202689 184.08219475 -34.98959915 -33.54691578 -142.97194611
A0644.JPG 101.01686804 14.52183367 184.41220779 -35.99866417 27.29785182 146.19936415
D0644.JPG 101.01686734 14.52183430 184.40974773 36.82257894 -29.43614833 -31.30914080
S0644.JPG 101.01686770 14.52183398 184.38896987 0.21449815 -2.27661974 47.76254872
W0644.JPG 101.01686737 14.52183364 184.40934512 31.27766338 29.42154655 40.29716340
X0644.JPG 101.01686802 14.52183432 184.41235975 -34.54386588 -33.62015516 -142.72534709
A0645.JPG 101.01698982 14.52164149 184.57483889 -35.83042895 27.14773929 146.64647153
D0645.JPG 101.01698912 14.52164212 184.57297439 37.34095721 -29.09984192 -31.01130374
S0645.JPG 101.01698948 14.52164181 184.55189713 0.60312443 -2.16205718 48.17210082
W0645.JPG 101.01698915 14.52164146 184.57209262 31.48474783 29.73038252 40.63283715
X0645.JPG 101.01698979 14.52164215 184.57546803 -33.90321263 -33.75846999 -142.24239975
A0646.JPG 101.01711114 14.52145036 184.50465003 -35.88729250 28.06144470 145.70011614
D0646.JPG 101.01711045 14.52145100 184.50251603 36.21407290 -29.62761070 -32.29907674
S0646.JPG 101.01711081 14.52145068 184.48156944 0.06438107 -1.91988854 46.95498943
W0646.JPG 101.01711047 14.52145034 184.50224569 31.64935246 29.30672097 39.29334975
X0646.JPG 101.01711113 14.52145101 184.50466858 -34.96452976 -32.86589782 -143.27279582
A0647.JPG 101.01723340 14.52125744 184.45101500 -36.51314270 27.36469450 146.36094197
D0647.JPG 101.01723270 14.52125807 184.44820928 36.37016433 -29.27928103 -31.33386659
S0647.JPG 101.01723306 14.52125776 184.42760279 -0.22285634 -2.13783575 47.83883378
W0647.JPG 101.01723273 14.52125742 184.44835435 30.84094312 29.57976130 40.28990911
X0647.JPG 101.01723338 14.52125810 184.45062041 -34.89007155 -33.54948162 -142.55526077
A0648.JPG 101.01735533 14.52106652 184.40724299 -35.97791628 27.74526473 145.61980253
D0648.JPG 101.01735464 14.52106716 184.40456260 36.24520258 -29.79202857 -31.97757555
S0648.JPG 101.01735499 14.52106684 184.38389424 -0.05920137 -2.21754747 47.08316109
W0648.JPG 101.01735466 14.52106650 184.40446909 31.37308848 29.11989045 39.59670097
X0648.JPG 101.01735531 14.52106718 184.40708657 -35.13570395 -33.18313343 -143.35163066
A0649.JPG 101.01747832 14.52087496 184.38725836 -36.32872236 28.19134203 146.01795736
D0649.JPG 101.01747763 14.52087560 184.38512228 35.90111228 -29.32099025 -32.34250311
S0649.JPG 101.01747798 14.52087528 184.36417365 -0.22252892 -1.64996313 47.10534778
W0649.JPG 101.01747765 14.52087494 184.38520767 31.36530676 29.61537426 39.27800385
X0649.JPG 101.01747830 14.52087562 184.38692115 -35.07710941 -32.73070530 -142.94232005
A0650.JPG 101.01760350 14.52068485 184.40122405 -35.89051603 27.66395188 146.73735800
D0650.JPG 101.01760280 14.52068548 184.39995768 37.06215378 -28.87226236 -31.54896521
S0650.JPG 101.01760316 14.52068517 184.37857426 0.57672202 -1.69889193 47.93017045
W0650.JPG 101.01760283 14.52068482 184.39906559 31.72253805 30.00275436 40.11868046
X0650.JPG 101.01760347 14.52068550 184.40186145 -33.87983174 -33.23979000 -142.16696742
A0651.JPG 101.01773064 14.52049512 184.30715118 -35.61041417 26.89554011 146.26912776
D0651.JPG 101.01772994 14.52049574 184.30481048 37.47020274 -29.49472560 -30.84645230
S0651.JPG 101.01773030 14.52049543 184.28397867 0.64669520 -2.56441300 48.05070702
W0651.JPG 101.01772997 14.52049509 184.30389660 31.47542130 29.32276715 40.75032776
X0651.JPG 101.01773061 14.52049577 184.30781408 -34.07521205 -34.02070963 -142.63798245
A0652.JPG 101.01785797 14.52030543 184.37588188 -36.03360595 26.86639022 146.75801006
D0652.JPG 101.01785726 14.52030605 184.37360907 37.35427012 -29.08561241 -30.67022736
S0652.JPG 101.01785762 14.52030574 184.35273865 0.46028836 -2.32926749 48.41942124
W0652.JPG 101.01785730 14.52030539 184.37293318 31.16215555 29.71325426 40.97585526
X0652.JPG 101.01785793 14.52030608 184.37630652 -33.98244731 -34.03620016 -142.11098255
A0653.JPG 101.01798411 14.52011671 184.40187305 -37.24903445 26.46714141 147.83793932
D0653.JPG 101.01798339 14.52011732 184.39908519 36.98044698 -28.27014467 -29.92649671
S0653.JPG 101.01798376 14.52011702 184.37846881 -0.23156258 -2.07163149 49.43227094
W0653.JPG 101.01798344 14.52011667 184.39930907 30.00177375 30.44851275 41.83301205
X0653.JPG 101.01798406 14.52011736 184.40139957 -34.04522647 -34.39079059 -140.92306102
A0654.JPG 101.01811256 14.51992793 184.38042661 -36.05150734 24.52470373 148.03081832
D0654.JPG 101.01811183 14.51992852 184.37711485 39.30108120 -28.61176355 -27.74284785
S0654.JPG 101.01811221 14.51992823 184.35679233 1.11295236 -3.51613586 50.74412316
W0654.JPG 101.01811189 14.51992787 184.37589354 30.20585082 29.84176582 43.97636930
X0654.JPG 101.01811250 14.51992858 184.38140043 -32.56086424 -36.31975423 -140.57091113
A0655.JPG 101.01823916 14.51973905 184.42737700 -35.65718298 25.34798955 146.51740622
D0655.JPG 101.01823844 14.51973966 184.42359709 38.41211707 -29.71850290 -29.06663322
S0655.JPG 101.01823881 14.51973936 184.40351118 0.76905994 -3.67888719 49.14896156
W0655.JPG 101.01823849 14.51973901 184.42269873 30.69698237 28.91587970 42.47841338
X0655.JPG 101.01823911 14.51973970 184.42802943 -33.82624895 -35.56104721 -142.31131207
A0656.JPG 101.01836362 14.51954820 184.55605342 -35.13021540 26.79357921 145.73019331
D0656.JPG 101.01836293 14.51954883 184.55351751 37.68215717 -29.98434014 -30.89659785
S0656.JPG 101.01836329 14.51954851 184.53279149 0.86777188 -2.93027308 47.72205355
W0656.JPG 101.01836295 14.51954817 184.55232878 31.76459379 28.84031379 40.64263956
X0656.JPG 101.01836360 14.51954885 184.55699191 -34.16208204 -34.13315027 -143.21569888
A0657.JPG 101.01848647 14.51935653 184.88084117 -35.54144428 28.41641829 145.27087209
D0657.JPG 101.01848578 14.51935717 184.87897043 36.09673246 -29.87653521 -32.82318649
S0657.JPG 101.01848613 14.51935685 184.85789104 0.19018573 -1.85356298 46.44030938
W0657.JPG 101.01848580 14.51935652 184.87851658 32.05612477 29.09263626 38.75216319
X0657.JPG 101.01848645 14.51935718 184.88104235 -35.06722672 -32.51556032 -143.72723559
A0658.JPG 101.01860920 14.51916477 184.70486438 -34.91022175 28.44677189 145.54225528
D0658.JPG 101.01860852 14.51916542 184.70414196 36.88349223 -29.64041065 -32.77014079
S0658.JPG 101.01860887 14.51916510 184.68248750 0.95605382 -1.68934693 46.61620169
W0658.JPG 101.01860853 14.51916476 184.70271937 32.78150190 29.32489549 38.82399524
X0658.JPG 101.01860919 14.51916543 184.70603050 -34.15497997 -32.48264801 -143.44467538
A0659.JPG 101.01873402 14.51897320 184.37784912 -33.76811658 28.78727972 142.65510111
D0659.JPG 101.01873336 14.51897386 184.37535837 35.95345558 -31.92115050 -34.11637159
S0659.JPG 101.01873370 14.51897353 184.35460730 0.62480025 -2.86944823 44.34578510
W0659.JPG 101.01873335 14.51897321 184.37425804 33.23314881 27.11700324 37.35969937
X0659.JPG 101.01873403 14.51897385 184.37869903 -35.99528164 -32.10959824 -146.43758389
A0660.JPG 101.01885446 14.51878062 184.21595539 -33.79357421 27.61899714 144.30403884
D0660.JPG 101.01885378 14.51878127 184.21420820 37.67586204 -30.93852763 -32.25926062
S0660.JPG 101.01885413 14.51878095 184.19309262 1.47404992 -2.99838477 46.20828052
W0660.JPG 101.01885379 14.51878061 184.21215517 33.12922845 27.99721452 39.21375686
X0660.JPG 101.01885445 14.51878127 184.21775564 -34.32629398 -33.31254863 -144.74444163
A0661.JPG 101.01897123 14.51858628 184.52081960 -36.84356672 27.99683446 147.88637876
D0661.JPG 101.01897052 14.51858690 184.52021904 36.63193619 -27.80331153 -31.57763710
S0661.JPG 101.01897088 14.51858659 184.49849319 0.17366152 -0.82428665 48.54543394
W0661.JPG 101.01897056 14.51858625 184.51978760 31.26190460 31.06939548 40.20532846
X0661.JPG 101.01897120 14.51858693 184.52099405 -33.64579515 -32.86107893 -140.97398752
A0702.JPG 101.01916727 14.51878093 184.04554116 18.86975547 -40.71255641 -63.26947178
D0702.JPG 101.01916759 14.51878006 184.04384289 -18.82073088 42.39512542 118.19732462
S0702.JPG 101.01916742 14.51878050 184.02267753 0.51758070 1.83465211 -159.93026763
W0702.JPG 101.01916788 14.51878065 184.04318616 -40.57255128 -13.21599121 -163.93195667
X0702.JPG 101.01916698 14.51878034 184.04594465 44.14960100 15.52404318 14.05942310
A0703.JPG 101.01904335 14.51897243 184.36934057 19.21928866 -40.14360210 -61.57270410
D0703.JPG 101.01904369 14.51897156 184.36882574 -20.80779737 42.02773542 120.03716845
S0703.JPG 101.01904351 14.51897200 184.34706757 -0.27980149 1.95388899 -158.52320373
W0703.JPG 101.01904396 14.51897216 184.36724060 -41.04679866 -14.04722761 -162.75830083
X0703.JPG 101.01904308 14.51897183 184.37066856 43.12894155 16.57892001 15.03509063
A0704.JPG 101.01891920 14.51916488 184.43032510 18.53390359 -40.28919381 -61.99114092
D0704.JPG 101.01891954 14.51916401 184.43052552 -20.91717755 42.12005046 119.58076863
S0704.JPG 101.01891936 14.51916445 184.40840944 -0.68317632 1.92244146 -158.87312186
W0704.JPG 101.01891982 14.51916461 184.42847563 -41.53283841 -13.84247831 -163.05221633
X0704.JPG 101.01891893 14.51916429 184.43211548 42.78231576 16.31563331 14.79286038
A0705.JPG 101.01879647 14.51935873 184.34471823 19.65117036 -40.59484592 -60.76783523
D0705.JPG 101.01879682 14.51935787 184.34476891 -21.05291655 41.28676768 120.27136820
S0705.JPG 101.01879664 14.51935830 184.32272034 -0.38138916 1.32186079 -158.09854060
W0705.JPG 101.01879709 14.51935847 184.34339248 -41.15972788 -14.80308312 -162.85255114
X0705.JPG 101.01879621 14.51935814 184.34583557 42.81965613 16.41013421 15.80935684
A0706.JPG 101.01867425 14.51954784 184.03976043 18.72606884 -40.57447744 -63.63728204
D0706.JPG 101.01867456 14.51954696 184.03776591 -18.59885940 42.67458581 118.01096905
S0706.JPG 101.01867440 14.51954740 184.01675241 0.62099910 2.05310210 -160.15228313
W0706.JPG 101.01867485 14.51954755 184.03710206 -40.48214362 -12.90551328 -163.95620529
X0706.JPG 101.01867396 14.51954725 184.04017208 44.33198521 15.52883158 13.73629272
A0707.JPG 101.01855061 14.51974000 184.04010380 18.46989000 -40.50462207 -63.28679792
D0707.JPG 101.01855093 14.51973912 184.03893531 -19.31633676 42.56761366 118.35578701
S0707.JPG 101.01855076 14.51973956 184.01750595 0.12720272 2.03615662 -159.87726910
W0707.JPG 101.01855122 14.51973972 184.03772504 -40.92085802 -13.09887180 -163.75499524
X0707.JPG 101.01855032 14.51973941 184.04105910 43.78917254 15.70641253 13.95480906
A0708.JPG 101.01842884 14.51993083 183.86508198 19.62540010 -39.66671357 -61.92734819
D0708.JPG 101.01842918 14.51992996 183.86315744 -20.26309963 42.56799509 120.16930499
S0708.JPG 101.01842900 14.51993039 183.84211469 0.35764290 2.49403570 -158.62163496
W0708.JPG 101.01842945 14.51993056 183.86203766 -40.34484901 -13.57375265 -162.47207938
X0708.JPG 101.01842857 14.51993023 183.86594937 43.89582232 16.90323076 14.57247559
A0709.JPG 101.01830660 14.52012434 183.63722987 20.26088975 -40.09779406 -62.76764476
D0709.JPG 101.01830692 14.52012347 183.63346147 -18.37870204 42.64234475 119.12035411
S0709.JPG 101.01830675 14.52012391 183.61334829 1.56331929 2.29615049 -159.37225555
W0709.JPG 101.01830720 14.52012406 183.63379724 -39.33664269 -13.23348643 -163.18860908
X0709.JPG 101.01830631 14.52012374 183.63664788 45.19120619 16.24285654 14.14800835
A0710.JPG 101.01818535 14.52031587 184.12101783 21.58624678 -39.33364133 -59.76883572
D0710.JPG 101.01818571 14.52031501 184.11830482 -21.00750965 41.72034713 122.15449080
S0710.JPG 101.01818552 14.52031545 184.09765569 0.87602485 2.23763975 -156.94117694
W0710.JPG 101.01818597 14.52031562 184.11800570 -39.47594818 -14.85971605 -161.32741764
X0710.JPG 101.01818509 14.52031526 184.12106717 44.04615892 17.86952931 16.03620395
A0711.JPG 101.01806219 14.52050639 184.44362233 21.36167581 -39.93371713 -59.39489239
D0711.JPG 101.01806256 14.52050553 184.44213827 -21.29913346 41.08379320 121.89520184
S0711.JPG 101.01806237 14.52050597 184.42086214 0.41106412 1.57437914 -156.88536894
W0711.JPG 101.01806281 14.52050614 184.44160512 -40.04381005 -15.40094398 -161.72875689
X0711.JPG 101.01806194 14.52050579 184.44390150 43.42595161 17.42328500 16.55444527
A0712.JPG 101.01793727 14.52069786 184.31787086 23.08696332 -39.29070574 -57.57594166
D0712.JPG 101.01793766 14.52069702 184.31541375 -21.99168052 40.57614259 123.81919284
S0712.JPG 101.01793746 14.52069745 184.29462901 0.93309968 1.65762504 -155.34528062
W0712.JPG 101.01793789 14.52069763 184.31552006 -39.12910939 -16.33232730 -160.45148213
X0712.JPG 101.01793703 14.52069725 184.31751383 43.64362128 18.53155588 17.68123186
A0713.JPG 101.01781076 14.52088595 184.42869332 21.47623974 -37.89114411 -58.91514064
D0713.JPG 101.01781114 14.52088510 184.42624798 -22.98102487 42.30690126 124.14254859
S0713.JPG 101.01781094 14.52088553 184.40548284 0.17764490 3.34518596 -155.80004908
W0713.JPG 101.01781139 14.52088571 184.42468858 -39.69977977 -14.74712371 -159.68773736
X0713.JPG 101.01781052 14.52088534 184.43000226 43.37865400 19.45709192 16.11339003
A0714.JPG 101.01768535 14.52107735 184.52611516 21.04717626 -39.03996221 -60.39289218
D0714.JPG 101.01768571 14.52107649 184.52332811 -21.00835126 42.26316419 121.93938182
S0714.JPG 101.01768552 14.52107692 184.50272275 0.74631215 2.68214796 -157.29167657
W0714.JPG 101.01768597 14.52107709 184.52264664 -39.61524509 -14.29423404 -161.30572606
X0714.JPG 101.01768509 14.52107674 184.52654717 44.08228368 17.95333045 15.44806642
A0715.JPG 101.01756067 14.52126659 184.31659296 21.15779223 -38.46143329 -59.32382329
D0715.JPG 101.01756104 14.52126574 184.31455638 -22.47768866 42.12034927 123.29543383
S0715.JPG 101.01756085 14.52126617 184.29357739 0.13950547 2.92930475 -156.30626391
W0715.JPG 101.01756129 14.52126635 184.31310561 -39.93787592 -14.74106151 -160.36455030
X0715.JPG 101.01756042 14.52126599 184.31779182 43.34186643 18.80791764 16.02473866
A0716.JPG 101.01743559 14.52145763 184.26304023 19.75698553 -39.78043004 -60.80326017
D0716.JPG 101.01743595 14.52145677 184.26235620 -21.37976770 41.91989214 120.95741814
S0716.JPG 101.01743576 14.52145720 184.24068481 -0.26027661 2.09630844 -157.84497688
W0716.JPG 101.01743621 14.52145737 184.26074979 -40.84958553 -14.38102237 -162.13227175
X0716.JPG 101.01743533 14.52145703 184.26439007 43.05269441 17.14784027 15.44784807
A0717.JPG 101.01731176 14.52164929 184.12700436 17.07099578 -40.86574317 -65.32777060
D0717.JPG 101.01731206 14.52164841 184.12587513 -18.02912411 43.19656554 116.36397648
S0717.JPG 101.01731190 14.52164885 184.10442783 0.11697183 2.16128935 -161.46260463
W0717.JPG 101.01731236 14.52164899 184.12451684 -41.23576885 -11.96113663 -164.89165404
X0717.JPG 101.01731146 14.52164871 184.12810757 44.05517996 14.70013446 12.68014434
A0718.JPG 101.01719006 14.52184022 184.03673124 19.76116122 -40.53102755 -62.52518196
D0718.JPG 101.01719039 14.52183935 184.03435972 -18.91993200 42.18855421 118.94931246
S0718.JPG 101.01719022 14.52183979 184.01353384 0.90543950 1.82646515 -159.33664103
W0718.JPG 101.01719067 14.52183995 184.03418024 -40.06026350 -13.61164292 -163.47733207
X0718.JPG 101.01718978 14.52183963 184.03665973 44.43381125 15.92713373 14.51180818
A0719.JPG 101.01706724 14.52203433 184.27949488 20.36967528 -40.18573410 -60.15863832
D0719.JPG 101.01706760 14.52203347 184.27885604 -21.27239227 41.28924893 121.09461782
S0719.JPG 101.01706741 14.52203390 184.25715504 -0.07207920 1.54521662 -157.52149652
W0719.JPG 101.01706786 14.52203408 184.27774821 -40.68078197 -15.00985886 -162.24923549
X0719.JPG 101.01706698 14.52203373 184.28034592 43.06307528 16.96769477 16.08906757
