x,y,z,sx,sy,sz
717443.37,1606579.88,6.18,0.3810,0.3179,0.4112
717438.63,1606561.96,4.18,0.1656,0.1104,0.2180
717438.69,1606558.17,3.90,0.0573,0.0733,0.1548
717428.68,1606584.99,1.30,0.2468,0.2339,0.3004
717455.35,1606583.90,11.22,0.7648,0.6041,0.7439
717409.58,1606474.60,8.18,0.0988,0.0896,0.4765
717421.86,1606543.78,1.82,0.3762,0.2660,0.4773
717466.52,1606532.66,5.09,1.6287,0.7824,1.5477
717419.95,1606523.77,13.51,0.5974,0.3361,0.7137
717407.58,1606502.16,3.27,0.4075,0.1885,0.5677
717134.44,1606268.12,2.31,0.6627,0.4929,0.8042
717454.00,1606555.83,4.52,0.1967,0.1342,0.2389
717458.71,1606572.78,5.80,0.5472,0.3916,0.5392
717451.33,1606575.42,4.11,0.3912,0.2964,0.4732
717421.66,1606474.43,7.90,1.1253,0.2596,1.3772
717410.18,1606463.73,4.19,0.0146,0.0203,0.0809
717416.70,1606521.85,6.15,0.4925,0.2800,0.6299
717446.65,1606582.92,6.39,0.4833,0.3502,0.5713
717459.19,1606561.63,5.38,0.2590,0.1777,0.3586
717426.90,1606548.85,2.82,0.2399,0.1822,0.3254
717394.46,1606490.11,1.73,0.6690,0.2734,1.0418
717475.43,1606581.58,6.78,0.2009,0.1380,0.2078
717427.79,1606561.68,1.70,0.4263,0.2935,0.5959
717416.05,1606530.72,2.75,0.1603,0.1102,0.2347
717424.67,1606551.90,2.73,0.2202,0.1762,0.3026
717452.00,1606526.63,3.43,0.4272,0.2961,0.4270
717120.62,1606285.87,1.49,0.3665,0.2899,0.4524
717118.76,1606422.17,-0.37,1.3915,0.2097,1.6093
717062.70,1606317.74,-1.98,1.1373,0.6606,0.9824
717063.75,1606414.01,-0.19,0.3286,0.0666,0.2541
717100.19,1606393.20,-1.09,0.5067,0.1807,0.4112
717087.47,1606387.91,-1.06,0.5159,0.1873,0.3979
717116.74,1606424.36,0.57,1.2281,0.1715,1.3980
717162.75,1606360.22,5.76,0.4715,0.3387,0.7259
717131.44,1606358.31,-0.55,0.3753,0.2187,0.4739
717121.47,1606386.67,-1.30,1.2990,0.4812,1.5380
717075.35,1606413.83,-0.14,0.5544,0.1197,0.4563
717051.21,1606298.83,-0.74,0.8656,0.5491,0.7072
717139.99,1606338.16,6.01,0.2093,0.1591,0.2732
717108.15,1606389.30,-0.68,1.1611,0.3735,1.2602
717120.26,1606407.51,-0.13,0.2051,0.0626,0.1642
717098.72,1606317.33,-0.76,0.3076,0.1913,0.2674
717152.90,1606389.53,0.10,0.3240,0.1564,0.3387
717140.03,1606337.28,7.39,0.1909,0.1257,0.2022
717307.05,1606454.41,1.04,0.0315,0.0265,0.2093
717295.77,1606445.38,1.76,0.0542,0.0633,0.1083
717254.91,1606452.19,1.80,0.0582,0.0604,0.1348
717361.50,1606324.98,1.78,0.3498,0.4943,0.7615
717326.32,1606275.63,4.06,0.5582,1.9019,2.0338
717346.16,1606344.99,3.41,0.1296,0.1861,0.3411
717302.70,1606314.97,0.97,0.1316,0.6293,0.8933
717348.09,1606324.88,2.03,0.1364,0.2294,0.3536
717310.51,1606314.15,7.10,0.1523,0.5806,0.7945
717359.35,1606343.89,2.88,0.4543,0.5544,1.0022
717306.79,1606312.03,5.85,0.2497,1.0792,1.4622
717296.50,1606307.23,0.15,0.1440,0.9192,1.2355
717343.64,1606326.73,5.77,0.2108,0.3725,0.5743
717351.70,1606264.84,3.86,0.8449,2.0315,2.0418
717319.58,1606310.09,9.95,0.3527,1.1051,1.4431
717336.51,1606327.88,5.50,0.2157,0.4228,0.6611
717386.84,1606316.59,7.37,0.7036,0.8196,1.1372
717323.33,1606275.79,8.37,0.5172,1.8811,1.9725
717340.25,1606343.01,3.25,0.1030,0.1650,0.3019
717317.15,1606328.76,2.82,0.1082,0.3068,0.4832
717358.44,1606339.69,2.77,0.2517,0.3234,0.5651
717333.58,1606325.29,2.19,0.1220,0.2559,0.3937
717316.57,1606296.73,9.87,0.2864,1.0657,1.2697
717320.41,1606305.82,10.70,0.2473,0.7798,0.9765
717284.26,1606295.69,-0.02,0.0933,1.1380,1.4164
717316.38,1606326.21,2.61,0.1074,0.3218,0.5046
717336.10,1606332.52,2.45,0.1488,0.2808,0.4578
717352.39,1606273.31,3.59,0.4629,1.0538,1.1205
717344.98,1606310.24,3.06,0.1453,0.2878,0.3958
717326.52,1606326.96,2.34,0.1676,0.3950,0.6154
717342.85,1606284.72,5.07,0.3612,0.8782,0.9932
717364.00,1606309.95,1.64,0.0742,0.1898,0.2442
717364.96,1606337.91,3.41,0.3726,0.4507,0.7722
717313.82,1606283.72,3.75,0.2995,1.2863,1.4469
717299.54,1606319.01,1.04,0.0959,0.4873,0.7073
717313.86,1606323.31,2.89,0.2183,0.7093,1.0737
717328.78,1606320.48,2.05,0.1177,0.2808,0.4173
717295.52,1606312.49,0.43,0.0242,0.0472,0.0942
717350.23,1606324.79,2.57,0.0569,0.1353,0.1708
717293.66,1606293.05,2.09,0.1586,1.2982,1.5741
717364.25,1606351.88,9.77,0.6943,0.7368,1.3891
717175.56,1606652.47,4.95,1.1138,2.2715,1.9490
717117.17,1606647.11,3.73,2.6832,3.3975,3.0115
717132.24,1606658.61,3.66,1.1060,1.6330,1.3607
717162.20,1606657.26,4.22,0.6746,1.2456,1.0495
717130.37,1606641.01,2.36,1.1490,1.5380,1.4121
717196.38,1606671.99,2.34,0.3674,0.6944,0.6292
717210.04,1606661.32,3.13,0.9134,2.9136,2.4183
717125.51,1606637.16,1.98,2.2576,2.8673,2.6994
717158.35,1606654.09,4.91,0.8819,1.5511,1.3150
717130.98,1606674.15,2.70,1.1265,1.7679,1.3896
717196.00,1606667.45,2.46,1.3703,1.9746,1.8518
717159.99,1606659.33,5.15,1.6637,3.0416,2.5177
717196.19,1606668.89,4.40,0.5916,0.8608,0.7897
717184.79,1606664.87,3.35,0.1279,0.2294,0.2148
717137.23,1606675.75,2.68,0.8712,1.4374,1.1192
717097.95,1606653.83,3.62,2.5201,2.9438,2.5294
717252.35,1606620.29,3.44,0.2796,1.7995,1.8305
717199.93,1606668.97,4.53,0.4555,0.6818,0.6280
717192.01,1606633.11,1.52,0.0709,0.1075,0.1270
717123.51,1606626.41,2.77,2.7763,3.2873,3.2607
717185.55,1606570.49,2.46,0.2692,0.3690,0.5285
717119.98,1606660.76,8.96,0.9918,1.3635,1.1029
717213.26,1606592.14,2.43,0.2350,0.5353,0.6532
717217.27,1606586.01,2.52,0.1530,0.3552,0.4519
717252.81,1606635.28,2.93,0.1897,0.2661,0.3620
717181.74,1606673.65,9.64,1.7139,4.0943,3.1016
717183.57,1606649.57,5.32,0.8692,1.8962,1.6470
717202.70,1606620.44,1.69,0.1284,0.1969,0.2402
717233.93,1606659.21,14.52,0.2772,0.3827,0.4130
717182.67,1606648.29,1.28,0.1208,0.1848,0.1942
717214.06,1606604.32,3.15,0.2022,0.5049,0.5679
717255.86,1606621.49,2.94,0.1874,1.3791,1.3987
717258.30,1606646.86,2.92,0.1894,0.3065,0.3856
717276.91,1606619.80,3.09,0.1269,0.2105,0.3257
717461.81,1606544.92,5.38,0.1431,0.0946,0.2034
717457.63,1606570.59,5.49,0.2145,0.1371,0.2470
717432.00,1606562.53,2.64,0.1571,0.1109,0.2207
717400.01,1606458.00,4.06,0.0285,0.0370,0.1455
717467.12,1606584.36,7.26,0.0462,0.0558,0.1199
717471.60,1606578.51,6.49,0.0424,0.0608,0.0961
717439.58,1606565.11,4.62,0.1694,0.2240,0.3780
717429.87,1606582.85,4.38,0.5291,0.7438,0.9418
717503.25,1606615.31,6.15,0.0762,0.1389,0.1907
717133.67,1606417.57,0.20,0.2216,0.0615,0.2417
717092.37,1606415.91,-0.27,0.3192,0.0717,0.2795
717096.07,1606347.95,-0.23,0.3252,0.1981,0.2975
717064.13,1606428.39,0.78,2.2523,0.3974,1.5528
717216.70,1606472.07,0.39,0.0865,0.0237,0.2387
717263.18,1606430.90,2.07,0.0995,0.0963,0.2524
717201.30,1606401.91,1.40,0.0642,0.0473,0.0956
717370.22,1606291.37,3.04,0.0499,0.1125,0.1181
717320.29,1606356.89,0.97,0.0357,0.1133,0.1812
717318.83,1606352.74,0.96,0.0405,0.1368,0.2110
717376.29,1606285.34,3.21,0.6201,2.4944,2.3879
717331.63,1606352.94,3.08,0.0649,0.1721,0.2637
717345.40,1606344.62,2.98,0.0765,0.1843,0.2611
717339.16,1606324.24,8.26,0.0845,0.2391,0.2893
717216.62,1606644.96,3.50,0.3635,0.5469,0.5805
717216.12,1606592.03,1.91,0.0756,0.1058,0.1600
717244.62,1606603.45,3.03,0.2210,0.3337,0.4665
717192.28,1606657.97,1.05,0.0983,0.1689,0.1710
717232.42,1606605.95,2.88,0.1923,0.2595,0.3577
717205.31,1606606.81,1.78,0.0896,0.1246,0.1699
717210.22,1606592.27,1.53,0.0534,0.0722,0.1110
717206.88,1606628.79,1.19,0.0922,0.1503,0.1782
717168.50,1606698.00,0.87,0.2620,0.4486,0.3662
717151.71,1606695.83,0.23,0.3744,0.5680,0.4670
717187.13,1606702.72,0.81,0.3198,0.6499,0.5159
717223.06,1606592.93,1.49,0.0449,0.0688,0.1057
717188.58,1606368.36,0.33,0.0994,0.0624,0.1003
717150.88,1606308.19,0.21,1.0352,0.7987,1.5787
717147.31,1606391.81,0.38,0.3224,0.1784,0.3993
717117.68,1606372.14,-0.04,0.2970,0.1696,0.3099
717189.90,1606329.78,3.43,0.3487,0.2762,0.3545
717219.39,1606351.11,0.69,0.5423,0.4446,0.6719
717150.93,1606308.20,0.40,0.6276,0.5075,0.6986
717137.49,1606383.14,-0.43,0.3494,0.2308,0.3725
717188.28,1606337.51,0.50,0.6983,0.5333,0.7203
717183.81,1606394.29,3.26,0.2845,0.2048,0.4591
717160.63,1606394.57,-0.03,0.2057,0.1210,0.2814
717181.22,1606363.27,1.21,0.9305,0.8870,1.4715
717226.18,1606348.90,0.18,0.4684,0.4086,0.6091
717113.73,1606369.22,0.60,0.3958,0.2265,0.4005
717152.84,1606380.06,0.74,0.8151,0.5263,1.0371
717149.73,1606301.16,2.00,0.4508,0.3387,0.4775
717158.86,1606395.85,-0.31,0.1683,0.1130,0.2070
717190.47,1606371.94,0.03,0.1715,0.1328,0.2295
717160.15,1606362.80,6.97,0.2163,0.1278,0.2593
717183.21,1606396.86,1.13,0.4074,0.2796,0.6587
717130.77,1606383.14,-0.09,0.3471,0.1909,0.3887
717151.38,1606341.51,3.33,1.1449,1.0413,1.4257
717103.57,1606364.09,-0.17,0.3775,0.2151,0.3645
717137.82,1606345.95,-0.16,0.2667,0.1652,0.2907
717184.84,1606363.71,2.16,0.7206,0.5123,1.0516
717127.48,1606377.35,0.03,0.2942,0.1668,0.3231
717186.20,1606376.51,0.43,0.1700,0.1063,0.2566
717135.60,1606329.23,6.10,0.6777,0.4841,0.6983
717171.62,1606388.12,6.99,0.4655,0.3300,0.6663
717145.10,1606393.89,0.62,0.3031,0.1603,0.3694
717165.76,1606403.86,0.02,0.2685,0.1438,0.3789
717208.66,1606355.20,1.60,0.8958,0.8602,1.6174
717123.08,1606356.83,-0.46,0.4791,0.3212,0.5113
717203.64,1606383.62,0.68,0.1031,0.0791,0.1549
717216.96,1606352.71,-0.16,0.2993,0.2172,0.3276
717209.59,1606345.18,1.76,0.2005,0.1497,0.3225
717201.50,1606329.33,1.48,0.5811,0.4860,0.8744
717135.86,1606325.87,5.19,1.6299,1.1955,1.6861
717176.00,1606371.85,0.85,0.8164,0.6942,1.2423
717158.29,1606315.04,0.38,0.5193,0.4171,0.6050
717091.66,1606355.84,-0.43,0.4193,0.2418,0.3820
717188.63,1606364.83,0.26,0.3338,0.2724,0.4427
717187.69,1606390.69,1.22,0.3873,0.2991,0.6521
717086.99,1606346.11,-0.56,0.7351,0.4478,0.6508
717196.40,1606375.86,0.54,0.4526,0.4490,0.8324
717138.55,1606358.32,0.75,0.8723,0.6430,1.0160
717144.44,1606307.31,-0.04,0.2991,0.2342,0.3236
717292.76,1606323.27,0.43,0.1464,0.1293,0.2475
717140.78,1606374.16,0.10,0.4052,0.2613,0.4815
717117.08,1606331.76,-0.46,0.5069,0.3178,0.4900
717143.95,1606314.06,-0.16,0.2690,0.1834,0.3909
717238.24,1606349.03,-0.14,0.0882,0.1456,0.1999
717097.73,1606332.88,2.03,1.5637,1.1113,1.4359
717196.76,1606362.90,0.46,0.3344,0.2675,0.5467
717125.85,1606290.49,-1.70,1.3477,1.2006,1.3720
717225.04,1606339.15,0.12,0.1007,0.1545,0.1988
717190.09,1606400.90,1.38,0.4107,0.3259,0.5959
717158.80,1606339.41,0.27,0.6720,0.4803,0.6159
717239.38,1606347.72,-0.00,0.1145,0.0847,0.1505
717185.13,1606331.63,4.02,0.4204,0.3599,0.4330
717204.36,1606385.90,0.93,0.2939,0.1800,0.3452
717188.74,1606300.50,-0.19,0.1688,0.1612,0.1773
717209.68,1606317.12,1.39,0.2046,0.1590,0.2194
717451.18,1606554.90,4.36,0.1308,0.0838,0.1607
717498.08,1606594.94,5.81,0.1897,0.1467,0.1827
717450.17,1606583.32,8.71,0.1525,0.1994,0.3145
717501.15,1606586.21,12.26,0.2659,0.1904,0.2416
717463.86,1606563.77,4.99,0.1860,0.1311,0.2134
717484.26,1606607.71,5.46,0.1821,0.2461,0.3933
717472.24,1606605.94,5.78,0.5181,0.4327,0.5439
717470.93,1606601.82,5.91,0.8291,0.6916,0.8816
717512.05,1606601.12,6.92,1.2467,0.7359,1.0257
717461.37,1606614.84,9.28,0.9860,0.8427,1.0455
717489.54,1606589.73,5.35,0.4574,0.2761,0.5711
717496.64,1606611.40,4.65,0.4017,0.2484,0.3947
717424.61,1606541.02,2.28,0.1760,0.0977,0.2529
717483.31,1606572.58,7.04,0.1775,0.1288,0.1845
717443.76,1606546.78,4.29,0.2026,0.1026,0.2488
717461.81,1606670.19,3.18,0.1343,0.1961,0.2518
717499.91,1606582.63,9.33,0.1388,0.0950,0.1303
717501.10,1606608.21,10.26,0.8406,0.5547,0.7163
717470.25,1606592.97,5.20,0.4270,0.3342,0.4577
717434.86,1606577.66,2.21,0.4521,0.3908,0.6193
717440.27,1606547.05,3.89,0.0115,0.0124,0.0470
717495.67,1606599.85,7.65,0.3920,0.2725,0.3579
717437.52,1606537.64,3.14,0.1134,0.0819,0.1626
717462.42,1606584.01,7.19,0.2643,0.2133,0.2995
717431.41,1606551.18,4.68,0.2090,0.1385,0.2871
717490.87,1606614.38,8.54,0.8707,0.6210,0.7841
717434.73,1606587.53,2.88,0.5099,0.4301,0.6735
717522.74,1606620.04,5.34,0.2237,0.1443,0.2912
717478.84,1606604.58,4.57,0.2513,0.1624,0.2855
717452.21,1606585.38,11.35,0.1420,0.0905,0.1901
717452.60,1606590.29,11.20,0.1015,0.0990,0.1752
717445.02,1606621.01,0.53,0.2767,0.3411,0.5221
717483.04,1606580.98,5.61,0.1832,0.1661,0.2764
717514.39,1606620.00,5.85,0.3295,0.1998,0.3071
717523.81,1606603.58,11.48,0.3358,0.2536,0.3571
717281.96,1606496.80,13.05,0.0296,0.0241,0.1311
717187.98,1606657.08,7.79,0.4674,0.7895,0.7325
717216.20,1606591.86,2.04,0.3039,0.4599,0.5213
717179.42,1606648.79,5.57,1.1981,1.7916,1.8182
717214.67,1606603.73,3.96,0.2813,0.4459,0.6065
717191.55,1606671.68,8.69,0.6837,1.2897,1.1247
717173.72,1606531.10,1.11,0.0676,0.0589,0.1140
717180.76,1606660.36,11.14,0.6118,0.9863,0.8908
717187.10,1606663.46,9.68,0.4983,0.8640,0.7674
717220.39,1606618.73,4.30,0.2101,0.3994,0.4764
717207.73,1606615.04,4.62,0.2887,0.4587,0.5673
717215.09,1606595.24,3.59,0.3049,0.4542,0.6654
717173.72,1606545.38,0.91,0.3151,0.4705,0.5218
717226.93,1606618.61,4.03,0.1954,0.4054,0.4857
717188.59,1606615.16,1.69,0.1054,0.0982,0.1450
717229.96,1606590.49,3.11,0.1389,0.2427,0.3637
717184.11,1606628.31,1.71,0.4897,0.6884,0.7133
717193.39,1606624.36,5.18,0.4880,0.7120,0.8341
717150.82,1606553.20,2.69,1.1318,1.4669,1.5400
717229.38,1606584.19,3.15,0.1942,0.3182,0.5114
717215.99,1606633.70,4.75,0.3235,0.6419,0.7037
717177.85,1606605.50,1.27,0.1316,0.1161,0.1554
717219.29,1606611.66,1.87,0.1017,0.1271,0.1364
717149.95,1606550.64,1.30,0.1536,0.1341,0.2116
717196.06,1606582.83,2.49,0.8998,0.9758,1.6288
717246.74,1606603.24,3.16,0.2306,0.5950,0.8279
717196.26,1606668.00,6.37,0.4845,0.9386,0.8327
717225.72,1606584.74,3.01,0.1890,0.2953,0.4729
717188.35,1606614.13,1.82,0.3440,0.4601,0.5189
717237.59,1606613.90,3.75,0.2297,0.5435,0.6897
717207.54,1606572.40,1.82,0.5838,0.6469,1.1927
717167.28,1606633.57,1.23,0.0995,0.0933,0.1226
717219.50,1606635.33,4.68,0.2514,0.5265,0.5635
717249.36,1606601.95,3.06,0.1670,0.4496,0.6289
717190.84,1606603.87,1.58,0.6623,0.8699,0.9196
717256.39,1606608.03,2.87,0.1708,0.1980,0.3392
717211.21,1606646.68,4.34,0.4248,0.8614,0.8820
717204.16,1606628.43,3.53,0.1745,0.2908,0.2980
717168.29,1606627.81,0.91,0.2139,0.1838,0.2504
717210.20,1606603.10,3.26,0.2672,0.3997,0.5457
717195.98,1606608.84,2.57,0.3741,0.5074,0.6258
717215.41,1606598.38,2.24,0.0781,0.0769,0.1309
717215.08,1606590.98,1.07,0.0597,0.0590,0.1047
717180.15,1606591.84,1.96,1.2344,1.2537,1.9303
717202.47,1606596.54,1.94,0.2344,0.3164,0.3990
717156.93,1606636.90,7.70,1.7517,2.0486,2.2100
717219.80,1606649.72,3.61,0.9153,1.0545,1.2967
717244.78,1606607.33,1.57,0.8958,0.9134,1.5941
717212.79,1606619.78,2.03,1.3990,1.2166,1.8956
717382.38,1606302.15,3.87,0.8667,1.7242,1.8172
717408.24,1606274.68,5.09,1.2627,2.2445,2.0272
717485.71,1606355.10,5.39,0.2767,0.5999,0.6800
717402.28,1606289.33,5.87,0.4970,0.8643,0.8622
717397.60,1606315.68,8.27,0.3369,0.5253,0.6103
717418.25,1606253.16,0.79,0.1525,0.2833,0.3104
717372.71,1606327.19,5.89,0.6843,1.3098,1.6026
717417.30,1606292.04,21.03,1.9508,2.9298,2.6462
717414.00,1606263.75,0.90,0.2862,0.5149,0.5017
717426.31,1606255.80,7.81,0.7366,1.2346,1.0367
717374.05,1606308.20,4.32,0.6175,1.3123,1.4381
717411.56,1606267.94,6.41,1.9069,3.4045,2.9504
717385.67,1606318.55,6.77,0.6578,1.1407,1.3094
717382.98,1606339.81,6.70,0.3619,0.5583,0.7534
717430.88,1606364.77,11.19,1.5198,1.2291,1.9660
717414.19,1606307.98,6.88,0.9022,1.2097,1.7317
717411.79,1606282.91,1.75,0.1662,0.2724,0.3272
717429.29,1606258.79,10.37,0.1389,0.2222,0.2586
717490.71,1606345.70,12.05,0.1254,0.2826,0.3343
717404.77,1606329.94,13.02,1.0837,1.4376,1.7161
717419.91,1606369.95,5.77,1.2173,1.0320,1.7495
717417.85,1606270.86,6.54,1.8581,3.1018,2.7260
717400.89,1606360.76,18.54,0.8437,0.9125,1.3407
717386.92,1606300.60,4.61,0.5781,1.1027,1.1555
717413.13,1606276.58,1.67,0.4649,0.7862,0.8171
717423.45,1606286.28,14.42,0.4341,0.6313,0.6450
717416.01,1606295.44,14.87,0.3339,0.4921,0.5234
717378.66,1606310.04,4.80,0.3062,0.6088,0.7231
717365.21,1606332.18,4.28,0.1886,0.3869,0.5123
717385.73,1606306.23,2.87,0.5436,1.0353,1.2812
717392.53,1606311.75,4.64,0.3453,0.5807,0.6686
717420.65,1606266.28,2.51,0.1777,0.2954,0.3292
717480.54,1606353.18,8.82,0.5347,0.5422,0.8841
717387.55,1606316.10,6.68,0.2812,0.4827,0.5898
717384.87,1606330.98,4.94,0.2639,0.4247,0.5535
717419.53,1606248.93,0.59,0.0859,0.1208,0.1247
717389.87,1606368.83,17.15,0.6481,0.7259,1.1643
717392.33,1606309.50,6.71,1.1019,1.8835,2.0473
717414.65,1606297.85,14.57,0.5208,0.7738,0.7748
717408.63,1606261.37,6.85,1.2226,2.3114,1.9493
717387.17,1606330.11,5.48,0.5362,0.8467,1.0658
717412.36,1606258.86,0.46,0.1115,0.1541,0.1682
717385.24,1606363.73,19.51,0.4405,0.5451,0.8198
717478.52,1606347.59,10.04,0.3363,0.3050,0.3719
717369.55,1606354.70,15.55,0.1486,0.2407,0.3558
717402.88,1606278.28,0.87,0.1848,0.3436,0.3849
717393.43,1606325.61,4.88,0.3375,0.5074,0.7188
717382.47,1606368.59,17.78,0.5537,0.6760,1.0707
717523.96,1606332.52,3.78,0.0144,0.0143,0.0517
717358.95,1606327.21,4.11,0.3904,0.9073,1.1203
717369.63,1606357.45,14.36,0.1442,0.2279,0.3493
717378.35,1606369.34,18.08,0.3167,0.4018,0.6507
717368.19,1606342.90,6.08,0.2251,0.4082,0.5678
717401.35,1606353.77,17.08,0.6854,0.7806,1.1047
717411.00,1606290.56,0.99,0.3026,0.4809,0.5448
717386.65,1606319.83,3.33,0.2228,0.3804,0.5188
717390.98,1606351.26,17.94,0.7732,0.9993,1.3669
717384.35,1606373.94,18.06,0.7780,0.8815,1.4714
717425.96,1606343.76,21.08,0.6128,1.2862,1.5149
717425.60,1606275.90,13.43,0.7152,1.0854,1.0419
717426.33,1606280.61,20.07,0.7586,1.1266,0.9871
717426.11,1606257.36,0.54,0.1808,0.1969,0.3363
717418.59,1606322.15,17.41,1.1616,1.4418,1.5919
717427.11,1606288.20,13.90,0.6504,0.8967,0.9812
717392.04,1606377.87,18.50,0.8079,0.8113,1.3976
717430.50,1606259.05,11.88,0.3667,0.5814,0.5473
717430.77,1606242.41,0.90,1.1551,2.0091,1.9526
717442.64,1606380.29,7.42,0.1753,0.1328,0.2725
717399.07,1606330.13,9.78,0.5525,0.7519,1.0680
717416.51,1606276.73,2.27,0.1577,0.2566,0.3037
717425.19,1606249.68,0.73,0.1534,0.2688,0.3059
717404.19,1606281.53,1.19,0.3999,0.7188,0.7726
717486.48,1606228.75,19.62,0.4246,0.6568,0.7019
717442.25,1606364.17,16.98,0.1818,0.2613,0.3706
717477.80,1606299.90,7.82,1.7034,2.6471,2.3019
717432.57,1606368.07,8.06,0.3390,0.5347,0.6919
717445.94,1606339.33,9.47,0.2110,0.3511,0.4269
717225.97,1606310.71,-0.36,0.2981,0.3768,0.5728
717209.83,1606295.22,2.32,0.9720,1.5461,1.7812
717228.44,1606315.10,1.05,0.7322,1.2432,1.6540
717213.62,1606344.83,0.58,0.1342,0.1081,0.2290
717229.21,1606319.44,1.97,0.5819,0.6930,1.1308
717162.24,1606339.94,0.40,0.3120,0.2394,0.3927
717111.48,1606316.31,-0.75,0.4355,0.2997,0.4112
717103.12,1606310.97,-0.17,0.3673,0.2511,0.3335
717121.79,1606301.57,8.24,0.6520,0.5282,0.6161
717217.82,1606332.72,4.49,0.7179,0.9282,1.3997
717151.92,1606311.98,0.22,0.5773,0.4530,0.6455
717125.94,1606310.54,4.32,1.1084,0.8591,1.0898
717210.07,1606285.18,0.62,0.4505,0.2866,0.4794
717154.09,1606270.48,2.86,1.5997,1.5228,1.7216
717221.58,1606334.51,3.47,0.5093,0.7019,1.0588
717205.86,1606319.59,0.57,0.2578,0.2448,0.4055
717229.72,1606329.69,0.46,0.2685,0.2970,0.5331
717151.87,1606354.56,5.31,0.2908,0.1805,0.3332
717190.99,1606252.92,0.55,0.1937,0.2957,0.3380
717192.31,1606324.45,4.39,1.1545,1.2597,1.7711
717212.63,1606284.51,0.27,0.4323,0.3285,0.5828
717187.09,1606318.22,9.84,0.8574,0.9309,1.2176
717188.62,1606333.91,-0.49,0.2685,0.1900,0.3686
717135.55,1606280.63,1.84,1.3634,1.3423,1.4305
717203.61,1606311.33,8.86,0.4870,0.5121,0.7305
717190.55,1606260.74,0.06,0.1749,0.2529,0.2987
717214.94,1606348.43,-0.43,0.1642,0.1264,0.2826
717152.21,1606318.09,1.39,0.2395,0.1730,0.3733
717198.63,1606357.15,0.57,0.0799,0.0601,0.1297
717172.87,1606335.22,0.48,0.2030,0.1491,0.2606
717126.48,1606300.50,4.40,0.1486,0.1124,0.1514
717469.10,1606528.76,5.21,0.2409,0.0975,0.3102
717471.22,1606558.78,5.61,0.1848,0.1389,0.2128
717484.06,1606611.95,4.77,0.5743,0.5808,0.6126
717507.34,1606572.02,15.97,0.4593,0.3049,0.4013
717450.68,1606544.96,4.30,0.3047,0.2260,0.3445
717455.80,1606547.41,5.08,0.2677,0.1740,0.3277
717451.39,1606526.24,4.23,0.1926,0.1198,0.2541
717440.81,1606532.85,2.99,0.3502,0.2148,0.4819
717439.36,1606576.40,4.94,0.2627,0.2544,0.3645
717461.60,1606610.49,6.76,0.5376,0.5521,0.6245
717419.67,1606536.27,2.25,0.2907,0.2215,0.4782
717463.03,1606543.68,5.17,0.3512,0.2647,0.3300
717422.40,1606524.68,16.22,0.2493,0.1591,0.3690
717467.48,1606541.05,11.47,0.6521,0.3609,0.7094
717447.98,1606613.94,3.09,1.1352,1.3236,1.4829
717475.78,1606550.22,16.62,0.9179,0.5462,0.9271
717495.86,1606566.20,14.99,0.6471,0.3945,0.5877
717498.87,1606556.41,5.42,0.3596,0.2595,0.3666
717403.97,1606458.92,4.25,0.1817,0.1213,0.2740
717445.27,1606521.41,4.59,0.3167,0.1625,0.4185
718376.78,1607955.93,-1933.94,104.7797,147.5434,207.8926
717435.91,1606529.90,4.31,0.3446,0.2158,0.4916
717468.94,1606534.77,5.14,0.3676,0.2772,0.3451
717459.11,1606554.64,4.96,0.1073,0.0827,0.1344
717443.72,1606523.63,5.39,0.1380,0.0870,0.1903
717217.94,1606564.64,1.91,0.2244,0.2759,0.4457
717239.71,1606568.50,2.63,0.1621,0.2687,0.3547
717237.06,1606569.87,2.17,0.1241,0.2009,0.3124
717211.46,1606547.13,1.99,0.5705,0.5533,1.0604
717177.89,1606520.06,0.80,0.0789,0.0638,0.1365
717214.98,1606576.99,1.67,0.0678,0.0600,0.1033
717232.49,1606573.43,1.71,0.0636,0.0612,0.1276
717107.61,1606564.39,0.22,0.1298,0.0942,0.1407
717203.28,1606584.22,1.58,0.6273,0.8065,0.9615
717200.76,1606582.78,1.93,0.4356,0.5230,0.7330
717182.48,1606521.71,1.48,0.0560,0.0435,0.0987
717164.86,1606530.86,0.60,0.0945,0.0730,0.1445
717129.58,1606552.88,0.83,0.1190,0.0906,0.1453
717185.62,1606513.76,1.29,0.2141,0.2823,0.4544
717196.48,1606524.87,2.60,0.2637,0.4333,0.5470
717179.19,1606514.02,0.53,0.1477,0.1337,0.2057
717172.03,1606517.27,0.73,0.0557,0.0402,0.0931
717229.83,1606592.68,1.82,0.1217,0.1484,0.1750
717236.00,1606578.10,1.72,0.0554,0.0575,0.1152
717141.14,1606537.44,0.78,0.1089,0.0769,0.1421
717433.24,1606261.23,13.53,0.5144,0.7929,0.7101
717432.73,1606259.12,13.36,0.3665,0.5649,0.7503
717428.90,1606244.06,-1.81,0.4808,0.8368,0.7483
717422.05,1606311.38,12.02,0.6031,0.7547,0.9179
717458.93,1606276.04,9.06,2.4663,2.9073,2.8872
717440.16,1606227.51,0.16,0.4049,0.6991,0.6316
717473.06,1606288.27,7.48,0.0834,0.1056,0.1252
717428.19,1606250.16,0.46,0.0218,0.0296,0.0551
717443.51,1606264.47,11.56,0.8170,1.1438,1.0502
717402.89,1606334.71,10.72,0.8271,1.0376,1.5372
